,Airspace id,Fullname,Date (America/Chicago),Temperature shock - color,Temperature (°C) - data,ReHS - color,ReHS - data
13,389,"House 1, Floor 1, Room 3",2021-03-13,green,17.18,green,87.0
14,389,"House 1, Floor 1, Room 3",2021-03-14,green,16.86,green,92.0
15,389,"House 1, Floor 1, Room 3",2021-03-15,green,16.57,green,95.0
16,389,"House 1, Floor 1, Room 3",2021-03-16,green,16.8,green,94.0
17,389,"House 1, Floor 1, Room 3",2021-03-17,yellow,22.94,green,90.0
18,389,"House 1, Floor 1, Room 3",2021-03-18,green,27.29,green,88.0
19,389,"House 1, Floor 1, Room 3",2021-03-19,yellow,27.34,green,79.0
20,389,"House 1, Floor 1, Room 3",2021-03-20,yellow,27.53,green,86.0
21,389,"House 1, Floor 1, Room 3",2021-03-21,yellow,27.36,green,90.0
22,389,"House 1, Floor 1, Room 3",2021-03-22,green,27.31,green,90.0
23,389,"House 1, Floor 1, Room 3",2021-03-23,green,26.56,green,66.0
24,389,"House 1, Floor 1, Room 3",2021-03-24,green,27.41,green,95.0
25,389,"House 1, Floor 1, Room 3",2021-03-25,green,26.68,green,97.0
26,389,"House 1, Floor 1, Room 3",2021-03-26,green,26.91,green,94.0
27,389,"House 1, Floor 1, Room 3",2021-03-27,green,27.68,green,96.0
28,389,"House 1, Floor 1, Room 3",2021-03-28,yellow,26.34,green,95.0
29,389,"House 1, Floor 1, Room 3",2021-03-29,green,26.6,green,94.0
30,389,"House 1, Floor 1, Room 3",2021-03-30,green,26.54,green,99.0
31,389,"House 1, Floor 1, Room 3",2021-03-31,green,25.68,green,98.0
32,389,"House 1, Floor 1, Room 3",2021-04-01,yellow,25.51,green,98.0
33,389,"House 1, Floor 1, Room 3",2021-04-02,green,25.48,green,98.0
34,389,"House 1, Floor 1, Room 3",2021-04-03,green,25.64,green,99.0
35,389,"House 1, Floor 1, Room 3",2021-04-04,green,25.95,green,99.0
36,389,"House 1, Floor 1, Room 3",2021-04-05,green,25.98,green,99.0
37,389,"House 1, Floor 1, Room 3",2021-04-06,green,26.42,green,98.0
38,389,"House 1, Floor 1, Room 3",2021-04-07,green,26.7,green,98.0
39,389,"House 1, Floor 1, Room 3",2021-04-08,green,24.22,green,96.0
40,389,"House 1, Floor 1, Room 3",2021-04-09,green,25.55,green,94.0
41,389,"House 1, Floor 1, Room 3",2021-04-10,green,24.23,green,94.0
42,389,"House 1, Floor 1, Room 3",2021-04-11,green,23.29,green,96.0
43,389,"House 1, Floor 1, Room 3",2021-04-12,green,23.66,green,94.0
44,389,"House 1, Floor 1, Room 3",2021-04-13,yellow,23.25,green,93.0
45,389,"House 1, Floor 1, Room 3",2021-04-14,yellow,23.31,green,93.0
46,389,"House 1, Floor 1, Room 3",2021-04-15,green,22.99,green,96.0
47,389,"House 1, Floor 1, Room 3",2021-04-16,green,22.98,green,90.0
48,389,"House 1, Floor 1, Room 3",2021-04-17,green,22.55,green,95.0
49,389,"House 1, Floor 1, Room 3",2021-04-18,green,22.99,green,94.0
50,389,"House 1, Floor 1, Room 3",2021-04-19,green,23.41,green,92.0
51,389,"House 1, Floor 1, Room 3",2021-04-20,green,22.35,green,95.0
52,389,"House 1, Floor 1, Room 3",2021-04-21,yellow,22.46,green,91.0
53,389,"House 1, Floor 1, Room 3",2021-04-22,yellow,22.81,green,89.0
54,389,"House 1, Floor 1, Room 3",2021-04-23,green,22.35,green,86.0
55,389,"House 1, Floor 1, Room 3",2021-04-24,green,22.69,green,93.0
56,389,"House 1, Floor 1, Room 3",2021-04-25,green,23.05,green,90.0
57,389,"House 1, Floor 1, Room 3",2021-04-26,green,24.17,green,93.0
58,389,"House 1, Floor 1, Room 3",2021-04-27,green,25.79,green,95.0
59,389,"House 1, Floor 1, Room 3",2021-04-28,green,25.12,green,92.0
60,389,"House 1, Floor 1, Room 3",2021-04-29,green,24.02,green,97.0
61,389,"House 1, Floor 1, Room 3",2021-04-30,green,23.6,green,95.0
62,389,"House 1, Floor 1, Room 3",2021-05-01,green,23.64,green,94.0
63,389,"House 1, Floor 1, Room 3",2021-05-02,green,23.82,green,95.0
64,389,"House 1, Floor 1, Room 3",2021-05-03,green,24.32,green,95.0
65,389,"House 1, Floor 1, Room 3",2021-05-04,green,23.13,green,94.0
66,389,"House 1, Floor 1, Room 3",2021-05-05,green,22.35,green,94.0
67,389,"House 1, Floor 1, Room 3",2021-05-06,green,21.49,green,95.0
68,389,"House 1, Floor 1, Room 3",2021-05-07,green,20.6,green,95.0
181,389,"House 1, Floor 1, Room 3",2021-05-08,green,,green,95.0
182,389,"House 1, Floor 1, Room 3",2021-05-09,green,,green,93.0
69,389,"House 1, Floor 1, Room 3",2021-05-10,green,22.07,green,94.0
70,389,"House 1, Floor 1, Room 3",2021-05-11,green,21.95,green,96.0
71,389,"House 1, Floor 1, Room 3",2021-05-12,green,22.12,green,93.0
72,389,"House 1, Floor 1, Room 3",2021-05-13,yellow,22.74,green,96.0
73,389,"House 1, Floor 1, Room 3",2021-05-14,green,22.97,green,94.0
74,389,"House 1, Floor 1, Room 3",2021-05-15,green,22.41,green,94.0
75,389,"House 1, Floor 1, Room 3",2021-05-16,green,24.04,green,95.0
76,389,"House 1, Floor 1, Room 3",2021-05-17,green,24.79,green,96.0
77,389,"House 1, Floor 1, Room 3",2021-05-18,green,24.69,green,92.0
78,389,"House 1, Floor 1, Room 3",2021-05-19,blue,25.03,green,87.0
79,389,"House 1, Floor 1, Room 3",2021-05-20,yellow,26.67,green,88.0
80,389,"House 1, Floor 1, Room 3",2021-05-21,yellow,26.49,green,94.0
81,389,"House 1, Floor 1, Room 3",2021-05-22,yellow,26.7,green,90.0
82,389,"House 1, Floor 1, Room 3",2021-05-23,yellow,27.64,green,90.0
83,389,"House 1, Floor 1, Room 3",2021-05-24,yellow,27.41,green,94.0
84,389,"House 1, Floor 1, Room 3",2021-05-25,yellow,28.01,green,95.0
85,389,"House 1, Floor 1, Room 3",2021-05-26,yellow,26.73,green,95.0
86,389,"House 1, Floor 1, Room 3",2021-05-27,green,25.75,green,90.0
87,389,"House 1, Floor 1, Room 3",2021-05-28,green,23.86,green,89.0
88,389,"House 1, Floor 1, Room 3",2021-05-29,green,22.32,green,96.0
89,389,"House 1, Floor 1, Room 3",2021-05-30,green,23.52,green,95.0
90,389,"House 1, Floor 1, Room 3",2021-05-31,green,24.26,green,95.0
91,389,"House 1, Floor 1, Room 3",2021-06-01,green,24.6,green,95.0
92,389,"House 1, Floor 1, Room 3",2021-06-02,green,24.49,green,94.0
93,389,"House 1, Floor 1, Room 3",2021-06-03,green,25.79,green,98.0
94,389,"House 1, Floor 1, Room 3",2021-06-04,yellow,27.16,green,91.0
95,389,"House 1, Floor 1, Room 3",2021-06-05,yellow,27.4,green,91.0
96,389,"House 1, Floor 1, Room 3",2021-06-06,green,26.77,green,94.0
97,389,"House 1, Floor 1, Room 3",2021-06-07,green,26.7,green,94.0
98,389,"House 1, Floor 1, Room 3",2021-06-08,green,26.22,green,95.0
99,389,"House 1, Floor 1, Room 3",2021-06-09,green,27.18,green,95.0
100,389,"House 1, Floor 1, Room 3",2021-06-10,yellow,28.23,green,93.0
101,389,"House 1, Floor 1, Room 3",2021-06-11,yellow,29.71,green,96.0
102,389,"House 1, Floor 1, Room 3",2021-06-12,yellow,30.37,green,96.0
103,389,"House 1, Floor 1, Room 3",2021-06-13,yellow,28.79,green,96.0
104,389,"House 1, Floor 1, Room 3",2021-06-14,red,28.69,green,93.0
105,389,"House 1, Floor 1, Room 3",2021-06-15,yellow,27.11,green,88.0
106,389,"House 1, Floor 1, Room 3",2021-06-16,yellow,26.97,green,92.0
107,389,"House 1, Floor 1, Room 3",2021-06-17,red,27.87,green,93.0
108,389,"House 1, Floor 1, Room 3",2021-06-18,red,30.53,green,94.0
109,389,"House 1, Floor 1, Room 3",2021-06-19,green,27.75,green,94.0
110,389,"House 1, Floor 1, Room 3",2021-06-20,green,29.02,green,97.0
111,389,"House 1, Floor 1, Room 3",2021-06-21,green,25.84,green,89.0
112,389,"House 1, Floor 1, Room 3",2021-06-22,green,24.65,green,94.0
113,389,"House 1, Floor 1, Room 3",2021-06-23,yellow,25.74,green,98.0
114,389,"House 1, Floor 1, Room 3",2021-06-24,green,26.49,green,96.0
115,389,"House 1, Floor 1, Room 3",2021-06-25,green,27.02,green,98.0
116,389,"House 1, Floor 1, Room 3",2021-06-26,yellow,28.68,green,96.0
117,389,"House 1, Floor 1, Room 3",2021-06-27,yellow,28.36,green,98.0
118,389,"House 1, Floor 1, Room 3",2021-06-28,green,28.31,green,96.0
119,389,"House 1, Floor 1, Room 3",2021-06-29,yellow,29.4,green,98.0
120,389,"House 1, Floor 1, Room 3",2021-06-30,yellow,27.64,green,94.0
121,389,"House 1, Floor 1, Room 3",2021-07-01,yellow,26.66,green,95.0
122,389,"House 1, Floor 1, Room 3",2021-07-02,green,25.31,green,92.0
123,389,"House 1, Floor 1, Room 3",2021-07-03,green,25.81,green,98.0
124,389,"House 1, Floor 1, Room 3",2021-07-04,yellow,27.45,green,98.0
125,389,"House 1, Floor 1, Room 3",2021-07-05,yellow,28.33,green,99.0
126,389,"House 1, Floor 1, Room 3",2021-07-06,yellow,28.99,green,95.0
127,389,"House 1, Floor 1, Room 3",2021-07-07,yellow,28.55,green,97.0
128,389,"House 1, Floor 1, Room 3",2021-07-08,yellow,27.77,green,96.0
129,389,"House 1, Floor 1, Room 3",2021-07-09,green,26.56,green,95.0
130,389,"House 1, Floor 1, Room 3",2021-07-10,green,25.67,green,93.0
131,389,"House 1, Floor 1, Room 3",2021-07-11,green,26.22,green,96.0
132,389,"House 1, Floor 1, Room 3",2021-07-12,green,26.26,green,96.0
133,389,"House 1, Floor 1, Room 3",2021-07-13,green,26.41,green,95.0
134,389,"House 1, Floor 1, Room 3",2021-07-14,yellow,27.71,green,97.0
135,389,"House 1, Floor 1, Room 3",2021-07-15,yellow,27.99,green,96.0
136,389,"House 1, Floor 1, Room 3",2021-07-16,green,25.67,green,99.0
137,389,"House 1, Floor 1, Room 3",2021-07-17,green,26.61,green,98.0
138,389,"House 1, Floor 1, Room 3",2021-07-18,yellow,26.97,green,95.0
139,389,"House 1, Floor 1, Room 3",2021-07-19,yellow,27.13,green,96.0
140,389,"House 1, Floor 1, Room 3",2021-07-20,yellow,27.05,green,97.0
141,389,"House 1, Floor 1, Room 3",2021-07-21,yellow,27.77,green,96.0
142,389,"House 1, Floor 1, Room 3",2021-07-22,yellow,27.75,green,98.0
143,389,"House 1, Floor 1, Room 3",2021-07-23,yellow,27.91,green,96.0
144,389,"House 1, Floor 1, Room 3",2021-07-24,yellow,29.13,green,93.0
145,389,"House 1, Floor 1, Room 3",2021-07-25,yellow,27.93,green,94.0
146,389,"House 1, Floor 1, Room 3",2021-07-26,yellow,27.95,green,92.0
147,389,"House 1, Floor 1, Room 3",2021-07-27,yellow,27.83,green,95.0
148,389,"House 1, Floor 1, Room 3",2021-07-28,yellow,27.89,green,91.0
149,389,"House 1, Floor 1, Room 3",2021-07-29,green,28.53,green,90.0
150,389,"House 1, Floor 1, Room 3",2021-07-30,green,25.92,green,93.0
151,389,"House 1, Floor 1, Room 3",2021-07-31,green,23.56,green,87.0
152,389,"House 1, Floor 1, Room 3",2021-08-01,yellow,25.76,green,95.0
153,389,"House 1, Floor 1, Room 3",2021-08-02,red,25.29,green,96.0
154,389,"House 1, Floor 1, Room 3",2021-08-03,red,25.85,green,97.0
155,389,"House 1, Floor 1, Room 3",2021-08-04,red,26.02,green,96.0
156,389,"House 1, Floor 1, Room 3",2021-08-05,yellow,26.16,green,96.0
157,389,"House 1, Floor 1, Room 3",2021-08-06,yellow,26.23,green,96.0
158,389,"House 1, Floor 1, Room 3",2021-08-07,yellow,26.83,green,97.0
159,389,"House 1, Floor 1, Room 3",2021-08-08,yellow,26.77,green,98.0
160,389,"House 1, Floor 1, Room 3",2021-08-09,green,26.77,green,
183,389,"House 1, Floor 1, Room 3",2021-08-09,green,25.89,green,95.0
184,389,"House 1, Floor 1, Room 3",2021-08-10,green,27.99,green,94.0
185,389,"House 1, Floor 1, Room 3",2021-08-11,yellow,28.78,green,96.0
186,389,"House 1, Floor 1, Room 3",2021-08-12,green,27.86,green,94.0
187,389,"House 1, Floor 1, Room 3",2021-08-13,green,26.83,green,95.0
188,389,"House 1, Floor 1, Room 3",2021-08-14,yellow,25.49,green,91.0
189,389,"House 1, Floor 1, Room 3",2021-08-15,green,25.17,green,93.0
190,389,"House 1, Floor 1, Room 3",2021-08-16,yellow,25.48,green,92.0
191,389,"House 1, Floor 1, Room 3",2021-08-17,yellow,26.11,green,95.0
192,389,"House 1, Floor 1, Room 3",2021-08-18,yellow,26.17,green,96.0
193,389,"House 1, Floor 1, Room 3",2021-08-19,yellow,25.88,green,94.0
194,389,"House 1, Floor 1, Room 3",2021-08-20,yellow,26.42,green,96.0
195,389,"House 1, Floor 1, Room 3",2021-08-21,green,24.8,green,97.0
196,389,"House 1, Floor 1, Room 3",2021-08-22,yellow,26.74,green,93.0
197,389,"House 1, Floor 1, Room 3",2021-08-23,yellow,26.92,green,97.0
198,389,"House 1, Floor 1, Room 3",2021-08-24,yellow,28.0,green,97.0
199,389,"House 1, Floor 1, Room 3",2021-08-25,yellow,28.09,green,96.0
200,389,"House 1, Floor 1, Room 3",2021-08-26,green,26.9,green,94.0
201,389,"House 1, Floor 1, Room 3",2021-08-27,green,25.64,green,96.0
202,389,"House 1, Floor 1, Room 3",2021-08-28,yellow,26.58,green,96.0
203,389,"House 1, Floor 1, Room 3",2021-08-29,yellow,27.14,green,95.0
204,389,"House 1, Floor 1, Room 3",2021-08-30,green,23.7,green,92.0
205,389,"House 1, Floor 1, Room 3",2021-08-31,yellow,24.49,green,91.0
206,389,"House 1, Floor 1, Room 3",2021-09-01,red,23.58,green,94.0
207,389,"House 1, Floor 1, Room 3",2021-09-02,yellow,21.44,green,98.0
208,389,"House 1, Floor 1, Room 3",2021-09-03,green,21.71,green,96.0
209,389,"House 1, Floor 1, Room 3",2021-09-04,green,22.48,green,98.0
210,389,"House 1, Floor 1, Room 3",2021-09-05,yellow,23.82,green,98.0
211,389,"House 1, Floor 1, Room 3",2021-09-06,green,23.75,green,98.0
212,389,"House 1, Floor 1, Room 3",2021-09-07,yellow,25.06,green,97.0
213,389,"House 1, Floor 1, Room 3",2021-09-08,red,22.36,green,95.0
214,389,"House 1, Floor 1, Room 3",2021-09-09,yellow,20.14,green,94.0
215,389,"House 1, Floor 1, Room 3",2021-09-10,green,21.24,green,97.0
216,389,"House 1, Floor 1, Room 3",2021-09-11,green,23.03,green,97.0
217,389,"House 1, Floor 1, Room 3",2021-09-12,green,23.61,green,97.0
218,389,"House 1, Floor 1, Room 3",2021-09-13,green,24.14,green,97.0
219,389,"House 1, Floor 1, Room 3",2021-09-14,yellow,24.4,green,98.0
220,389,"House 1, Floor 1, Room 3",2021-09-15,yellow,21.71,green,98.0
221,389,"House 1, Floor 1, Room 3",2021-09-16,green,22.58,green,98.0
222,389,"House 1, Floor 1, Room 3",2021-09-17,yellow,24.85,green,96.0
223,389,"House 1, Floor 1, Room 3",2021-09-18,yellow,25.97,green,96.0
224,389,"House 1, Floor 1, Room 3",2021-09-19,green,24.36,green,97.0
225,389,"House 1, Floor 1, Room 3",2021-09-20,green,25.01,green,99.0
226,389,"House 1, Floor 1, Room 3",2021-09-21,green,22.9,green,98.0
227,389,"House 1, Floor 1, Room 3",2021-09-22,green,19.23,green,98.0
228,389,"House 1, Floor 1, Room 3",2021-09-23,yellow,18.97,green,97.0
229,389,"House 1, Floor 1, Room 3",2021-09-24,blue,20.13,blue,97.0
230,389,"House 1, Floor 1, Room 3",2021-09-25,yellow,20.95,green,97.0
231,389,"House 1, Floor 1, Room 3",2021-09-26,green,20.68,green,98.0
232,389,"House 1, Floor 1, Room 3",2021-09-27,yellow,23.78,green,99.0
233,389,"House 1, Floor 1, Room 3",2021-09-28,yellow,25.38,green,98.0
234,389,"House 1, Floor 1, Room 3",2021-09-29,green,25.81,green,98.0
235,389,"House 1, Floor 1, Room 3",2021-09-30,green,28.3,green,98.0
236,389,"House 1, Floor 1, Room 3",2021-10-01,green,28.06,green,88.0
237,389,"House 1, Floor 1, Room 3",2021-10-02,green,27.13,green,94.0
238,389,"House 1, Floor 1, Room 3",2021-10-03,green,27.2,green,95.0
239,389,"House 1, Floor 1, Room 3",2021-10-04,green,27.71,green,94.0
240,389,"House 1, Floor 1, Room 3",2021-10-05,green,28.21,green,92.0
241,389,"House 1, Floor 1, Room 3",2021-10-06,green,27.92,green,93.0
242,389,"House 1, Floor 1, Room 3",2021-10-07,green,28.26,green,93.0
243,389,"House 1, Floor 1, Room 3",2021-10-08,green,28.02,green,89.0
244,389,"House 1, Floor 1, Room 3",2021-10-09,green,28.86,green,95.0
245,389,"House 1, Floor 1, Room 3",2021-10-10,green,29.3,green,95.0
246,389,"House 1, Floor 1, Room 3",2021-10-11,green,28.14,green,94.0
247,389,"House 1, Floor 1, Room 3",2021-10-12,green,27.32,green,95.0
248,389,"House 1, Floor 1, Room 3",2021-10-13,green,27.1,green,95.0
249,389,"House 1, Floor 1, Room 3",2021-10-14,green,27.91,green,96.0
250,389,"House 1, Floor 1, Room 3",2021-10-15,green,26.57,green,93.0
251,389,"House 1, Floor 1, Room 3",2021-10-16,yellow,24.84,green,96.0
252,389,"House 1, Floor 1, Room 3",2021-10-17,yellow,25.19,green,96.0
253,389,"House 1, Floor 1, Room 3",2021-10-18,yellow,25.08,green,98.0
254,389,"House 1, Floor 1, Room 3",2021-10-19,green,24.52,green,97.0
255,389,"House 1, Floor 1, Room 3",2021-10-20,green,24.92,green,97.0
256,389,"House 1, Floor 1, Room 3",2021-10-21,green,24.22,green,96.0
257,389,"House 1, Floor 1, Room 3",2021-10-22,green,23.16,green,92.0
258,389,"House 1, Floor 1, Room 3",2021-10-23,green,23.27,green,90.0
259,389,"House 1, Floor 1, Room 3",2021-10-24,green,25.17,green,95.0
260,389,"House 1, Floor 1, Room 3",2021-10-25,green,24.05,green,93.0
261,389,"House 1, Floor 1, Room 3",2021-10-26,yellow,24.76,green,96.0
262,389,"House 1, Floor 1, Room 3",2021-10-27,green,23.61,green,94.0
263,389,"House 1, Floor 1, Room 3",2021-10-28,green,23.22,green,96.0
264,389,"House 1, Floor 1, Room 3",2021-10-29,green,23.67,green,94.0
265,389,"House 1, Floor 1, Room 3",2021-10-30,green,22.93,green,94.0
266,389,"House 1, Floor 1, Room 3",2021-10-31,yellow,22.67,green,96.0
267,389,"House 1, Floor 1, Room 3",2021-11-01,green,22.18,green,93.0
268,389,"House 1, Floor 1, Room 3",2021-11-02,yellow,22.29,green,94.0
269,389,"House 1, Floor 1, Room 3",2021-11-03,yellow,22.35,green,94.0
270,389,"House 1, Floor 1, Room 3",2021-11-04,yellow,22.45,green,79.0
271,389,"House 1, Floor 1, Room 3",2021-11-05,yellow,22.45,green,90.0
272,389,"House 1, Floor 1, Room 3",2021-11-06,yellow,22.66,green,94.0
273,389,"House 1, Floor 1, Room 3",2021-11-07,green,23.0,green,94.0
274,389,"House 1, Floor 1, Room 3",2021-11-08,green,23.49,green,91.0
275,389,"House 1, Floor 1, Room 3",2021-11-09,green,23.14,green,88.0
276,389,"House 1, Floor 1, Room 3",2021-11-10,green,23.3,green,91.0
277,389,"House 1, Floor 1, Room 3",2021-11-11,green,22.84,green,91.0
278,389,"House 1, Floor 1, Room 3",2021-11-12,green,21.95,green,94.0
279,389,"House 1, Floor 1, Room 3",2021-11-13,green,21.7,green,91.0
280,389,"House 1, Floor 1, Room 3",2021-11-14,green,21.56,green,91.0
281,389,"House 1, Floor 1, Room 3",2021-11-15,green,21.4,green,96.0
282,389,"House 1, Floor 1, Room 3",2021-11-16,green,22.48,green,94.0
283,389,"House 1, Floor 1, Room 3",2021-11-17,green,22.75,green,94.0
284,389,"House 1, Floor 1, Room 3",2021-11-18,green,20.61,green,94.0
285,389,"House 1, Floor 1, Room 3",2021-11-19,green,20.26,green,81.0
286,389,"House 1, Floor 1, Room 3",2021-11-20,green,20.97,green,84.0
287,389,"House 1, Floor 1, Room 3",2021-11-21,green,20.98,green,84.0
288,389,"House 1, Floor 1, Room 3",2021-11-22,green,19.96,red,36.0
289,389,"House 1, Floor 1, Room 3",2021-11-23,green,20.32,red,28.0
290,389,"House 1, Floor 1, Room 3",2021-11-24,green,21.57,red,28.0
291,389,"House 1, Floor 1, Room 3",2021-11-25,green,21.47,red,23.0
292,389,"House 1, Floor 1, Room 3",2021-11-26,green,20.68,red,28.0
293,389,"House 1, Floor 1, Room 3",2021-11-27,green,21.27,red,32.0
294,389,"House 1, Floor 1, Room 3",2021-11-28,green,20.9,yellow,54.0
295,389,"House 1, Floor 1, Room 3",2021-11-29,green,20.52,yellow,50.0
296,389,"House 1, Floor 1, Room 3",2021-11-30,green,21.38,green,79.0
297,389,"House 1, Floor 1, Room 3",2021-12-01,green,21.78,green,88.0
298,389,"House 1, Floor 1, Room 3",2021-12-02,green,22.52,green,91.0
299,389,"House 1, Floor 1, Room 3",2021-12-03,green,22.61,green,75.0
300,389,"House 1, Floor 1, Room 3",2021-12-04,green,21.02,yellow,53.0
301,389,"House 1, Floor 1, Room 3",2021-12-05,green,21.85,yellow,53.0
302,389,"House 1, Floor 1, Room 3",2021-12-06,green,20.66,red,37.0
303,389,"House 1, Floor 1, Room 3",2021-12-07,green,20.07,red,31.0
304,389,"House 1, Floor 1, Room 3",2021-12-08,green,20.54,red,27.0
305,389,"House 1, Floor 1, Room 3",2021-12-09,green,21.31,red,32.0
306,389,"House 1, Floor 1, Room 3",2021-12-10,green,22.95,red,31.0
307,389,"House 1, Floor 1, Room 3",2021-12-11,green,21.31,yellow,53.0
308,389,"House 1, Floor 1, Room 3",2021-12-12,green,20.71,green,78.0
309,389,"House 1, Floor 1, Room 3",2021-12-13,green,20.94,green,79.0
310,389,"House 1, Floor 1, Room 3",2021-12-14,green,21.81,green,85.0
311,389,"House 1, Floor 1, Room 3",2021-12-15,green,23.62,green,88.0
312,389,"House 1, Floor 1, Room 3",2021-12-16,green,22.44,green,91.0
313,389,"House 1, Floor 1, Room 3",2021-12-17,green,20.46,green,87.0
314,389,"House 1, Floor 1, Room 3",2021-12-18,green,20.92,green,91.0
315,389,"House 1, Floor 1, Room 3",2021-12-19,green,20.44,green,93.0
316,389,"House 1, Floor 1, Room 3",2021-12-20,green,20.39,green,90.0
317,389,"House 1, Floor 1, Room 3",2021-12-21,green,20.57,green,90.0
318,389,"House 1, Floor 1, Room 3",2021-12-22,green,20.36,green,84.0
319,389,"House 1, Floor 1, Room 3",2021-12-23,green,21.27,green,90.0
320,389,"House 1, Floor 1, Room 3",2021-12-24,green,22.96,green,78.0
321,389,"House 1, Floor 1, Room 3",2021-12-25,green,23.48,green,76.0
322,389,"House 1, Floor 1, Room 3",2021-12-26,green,21.96,green,88.0
323,389,"House 1, Floor 1, Room 3",2021-12-27,green,23.23,green,88.0
324,389,"House 1, Floor 1, Room 3",2021-12-28,green,21.52,green,91.0
325,389,"House 1, Floor 1, Room 3",2021-12-29,green,21.29,green,94.0
326,389,"House 1, Floor 1, Room 3",2021-12-30,green,21.76,green,96.0
327,389,"House 1, Floor 1, Room 3",2021-12-31,green,22.91,green,91.0
328,389,"House 1, Floor 1, Room 3",2022-01-01,green,21.65,green,96.0
329,389,"House 1, Floor 1, Room 3",2022-01-02,green,20.0,green,94.0
330,389,"House 1, Floor 1, Room 3",2022-01-03,green,19.7,green,96.0
331,389,"House 1, Floor 1, Room 3",2022-01-04,green,19.97,green,96.0
332,389,"House 1, Floor 1, Room 3",2022-01-05,green,20.23,green,96.0
333,389,"House 1, Floor 1, Room 3",2022-01-06,green,19.18,green,94.0
334,389,"House 1, Floor 1, Room 3",2022-01-07,green,19.22,green,94.0
335,389,"House 1, Floor 1, Room 3",2022-01-08,green,20.08,green,96.0
336,389,"House 1, Floor 1, Room 3",2022-01-09,green,20.6,green,96.0
337,389,"House 1, Floor 1, Room 3",2022-01-10,green,19.72,green,96.0
338,389,"House 1, Floor 1, Room 3",2022-01-11,green,19.9,green,91.0
339,389,"House 1, Floor 1, Room 3",2022-01-12,green,21.21,green,90.0
340,389,"House 1, Floor 1, Room 3",2022-01-13,green,21.12,green,94.0
341,389,"House 1, Floor 1, Room 3",2022-01-14,green,20.92,green,96.0
342,389,"House 1, Floor 1, Room 3",2022-01-15,green,20.62,green,96.0
343,389,"House 1, Floor 1, Room 3",2022-01-16,green,19.93,green,96.0
344,389,"House 1, Floor 1, Room 3",2022-01-17,green,19.93,green,96.0
345,389,"House 1, Floor 1, Room 3",2022-01-18,green,20.67,green,97.0
346,389,"House 1, Floor 1, Room 3",2022-01-19,green,20.21,green,96.0
347,389,"House 1, Floor 1, Room 3",2022-01-20,green,18.89,green,96.0
348,389,"House 1, Floor 1, Room 3",2022-01-21,green,19.01,green,97.0
349,389,"House 1, Floor 1, Room 3",2022-01-22,green,19.53,green,96.0
350,389,"House 1, Floor 1, Room 3",2022-01-23,green,19.95,green,97.0
351,389,"House 1, Floor 1, Room 3",2022-01-24,green,20.27,green,97.0
352,389,"House 1, Floor 1, Room 3",2022-01-25,green,19.19,green,98.0
