DependentVariable,IndependentVariable,BetaEstimate,SE,t_value,WaldsP_Value,OddsRatio,LowerBound,UpperBound
ExtremeHighMortalityDay_Lag0,CeftiofurProportion_Lag0,4.437170633953764,0.4054886045191572,10.942775171735144,1.359567128290883e-27,84.5354213374243,38.183862132816714,187.15334336371626
ExtremeHighMortalityDay_Lag0,Enroflaxin_Lag0,5.877843761597786e-4,1.952800930898363e-4,3.0099554279164304,0.002624401569575492,1.0005879571552467,1.0002050564148968,1.000971004478516
ExtremeHighMortalityDay_Lag0,EnroflaxinProportion_Lag0,1.253796092612483,0.41828545581126386,2.9974651884100245,0.002734192955925974,3.503617802907833,1.5433518839910494,7.953686930493876
ExtremeHighMortalityDay_Lag0,Tetracycline_Lag0,4.8480789617108284e-4,4.507071145303208e-4,1.0756606242532876,0.2821250017508484,1.000484925434513,0.9996015013733697,1.0013691302448555
ExtremeHighMortalityDay_Lag0,TetracyclineProportion_Lag0,1.2286540831543793,0.9367418484429023,1.3116250599849977,0.18969997648382161,3.4166279431995203,0.5447872433049363,21.427349200461745
ExtremeHighMortalityDay_Lag0,Lincomycin_Lag0,-7.392731067362826e-4,3.3990663525386514e-4,-2.1749299073969053,0.02967671516181438,0.9992610000883009,0.9985954971268212,0.9999269465668933
ExtremeHighMortalityDay_Lag0,LincomycinProportion_Lag0,-1.4268009278779028,0.595537053524382,-2.3958222572955115,0.016615470294288084,0.24007571460355454,0.07471655789893762,0.7713999461855146
ExtremeHighMortalityDay_Lag0,OtherTreatments_Lag0,0.005134459561712978,6.740028821742772e-4,7.617859949129058,3.005851928744338e-14,1.0051476634878775,1.0038206942268282,1.0064763868942936
ExtremeHighMortalityDay_Lag0,OtherTreatmentsProportion_Lag0,6.359926568974806,0.7974852656643433,7.974976896503139,1.8305921917977162e-15,578.2038967299089,121.12892185622167,2760.032377655306
ExtremeHighMortalityDay_Lag0,PrimaryRespiratory_Lag0,0.0012498330156951215,1.1253616141195288e-4,11.10605693329053,2.3009344575319824e-28,1.0012506143824709,1.0010297920113802,1.0014714854659172
ExtremeHighMortalityDay_Lag0,PrimaryRespiratoryProportion_Lag0,2.937348991168012,0.2871282663992032,10.23009342829426,2.3681814577837475e-24,18.86576664676384,10.746472799142504,33.11943907758708
ExtremeHighMortalityDay_Lag0,SecondaryRespiratory_Lag0,8.0191938468404e-4,1.2080650125647896e-4,6.6380482535581455,3.475656136791639e-11,1.000802241008,1.0005652983631506,1.0010392397629475
ExtremeHighMortalityDay_Lag0,SecondaryRespiratoryProportion_Lag0,1.6684951402858068,0.2747589471186567,6.072578009862785,1.3407648296058282e-9,5.304179741826984,3.0955562146545024,9.088616320523796
ExtremeHighMortalityDay_Lag0,TotalTreatments_Lag0,8.714579906618506e-4,7.23555216783309e-5,12.044111775409059,5.270337962859157e-33,1.000871837820504,1.0007299074210418,1.0010137883495114
ExtremeHighMortalityDay_Lag0,TotalTreatmentsProportion_Lag0,2.099753115919944,0.1750423534709532,11.995686039883942,9.332711108371076e-33,8.164154064071894,5.793114766273651,11.505625949263841
ExtremeHighMortalityDay_Lag0,WaterMedications_Lag0,0.08688894729612671,0.011839762221182982,7.338740903146712,2.460791300272398e-13,1.090775539418952,1.0657545152506624,1.1163839893419267
ExtremeHighMortalityDay_Lag0,WaterDispRMS_Lag0,-1.674440810995442e-5,4.122238302418208e-6,-4.061969949707113,4.938930230490576e-5,0.9999832557320769,0.9999751763129301,0.9999913352165022
ExtremeHighMortalityDay_Lag0,WaterDispHdRMS_Lag0,-0.057418470154874765,0.0061342341805751995,-9.360332270440107,1.1620620161726846e-20,0.9441988676358537,0.9329146427886981,0.9556195827089752
ExtremeHighMortalityDay_Lag0,ResidualWaterDispHdRMS_Lag0,-0.01597044712832786,0.016194733346654368,-0.9861506692623104,0.32410600064010386,0.9841564042734428,0.9534082104526727,1.015896252469405
ExtremeHighMortalityDay_Lag0,WaterDispVC_Lag0,-1.6298967238007877e-5,4.610131569635153e-6,-3.5354668281837736,4.1177061553300943e-4,0.9999837011655894,0.9999746654958095,0.9999927369170148
ExtremeHighMortalityDay_Lag0,WaterDispHdVC_Lag0,-0.05575596970909204,0.006896089832968153,-8.085157104905933,8.200068082390279e-16,0.9457699042368807,0.9330725644271436,0.9586400306490648
ExtremeHighMortalityDay_Lag0,ResidualWaterDispHdVC_Lag0,-0.08209974989995852,0.025295496435471156,-3.245627145899077,0.0011822323042028104,0.9211800664938293,0.8766224132689182,0.9680025311482222
ExtremeHighMortalityDay_Lag0,SetPointRMS_Lag0,0.005153422996520171,5.339091306354326e-4,9.652247359746063,7.103384476650131e-22,1.0051667247207983,1.0041154062225197,1.006219143959667
ExtremeHighMortalityDay_Lag0,LowTempRMS_Lag0,0.005305765427554008,7.068401784436322e-4,7.506315556702784,7.034259436009173e-14,1.0053198659278924,1.0039280533358732,1.006713608082777
ExtremeHighMortalityDay_Lag0,MidPointTempRMS_Lag0,0.002955711139701861,6.265713942141569e-4,4.717277499412339,2.448186946717925e-6,1.0029600835606824,1.0017291244216202,1.0041925553445956
ExtremeHighMortalityDay_Lag0,HiTempRMS_Lag0,0.0011049805525111594,4.953144111386615e-4,2.2308669557402077,0.025729328474692247,1.0011055912684443,1.0001341733071125,1.0020779527560355
ExtremeHighMortalityDay_Lag0,TempRangeRMS_Lag0,-0.0030872425903749594,7.143463427020808e-4,-4.321772795388271,1.5745773210304437e-5,0.9969175180426945,0.9955226917411812,0.9983142986345794
ExtremeHighMortalityDay_Lag0,LowTempSetPointDeviationRMS_Lag0,-0.005146618105315356,8.490874569542486e-4,-6.061352176578756,1.4378609243170988e-9,0.9948666030425216,0.9932123116118612,0.9965236498559996
ExtremeHighMortalityDay_Lag0,HiTempSetPointDeviationRMS_Lag0,-0.0026532852856285365,4.4849290410342764e-4,-5.916002820451889,3.4937737672132563e-9,0.9973502315646849,0.9964738999655939,0.9982273338383231
ExtremeHighMortalityDay_Lag0,MidPointTempSetPointDeviationRMS_Lag0,-0.003783123083891093,6.098211574036499e-4,-6.203659938592433,5.911507182332814e-10,0.9962240239107487,0.9950339990056436,0.9974154720428755
ExtremeHighMortalityDay_Lag0,SetPointVC_Lag0,0.00536407099172526,5.384560981426193e-4,9.961946777515173,3.4841801706919796e-23,1.005378483378693,1.0043179928205608,1.0064400937417397
ExtremeHighMortalityDay_Lag0,LowTempVC_Lag0,0.002710285957297852,6.111805345682594e-4,4.434509615415697,9.427538262260728e-6,1.002713962102668,1.0015135163209947,1.0039158467766287
ExtremeHighMortalityDay_Lag0,AvgTempVC_Lag0,0.002624241159478995,6.410608760063472e-4,4.093591198120492,4.3156681491258246e-5,1.0026276874943225,1.001368697655343,1.0038882602222199
ExtremeHighMortalityDay_Lag0,HiTempVC_Lag0,9.187271655109263e-4,5.062817322410645e-4,1.8146559652550869,0.06963698300390622,1.0009191493245864,0.9999264176776304,1.001912866560187
ExtremeHighMortalityDay_Lag0,TempRangeVC_Lag0,-0.0014577717225331393,6.534851603562959e-4,-2.2307648451241446,0.02574122748935435,0.9985432903105345,0.9972651439144843,0.9998230748448668
ExtremeHighMortalityDay_Lag0,LowTempSetPointDeviationVC_Lag0,-0.004280309779783255,7.952794334777281e-4,-5.38214569571555,7.701495853020238e-8,0.9957288376901332,0.9941779566949973,0.9972821380025
ExtremeHighMortalityDay_Lag0,AvgTempSetPointDeviationVC_Lag0,-0.003360158094253233,6.519581141900754e-4,-5.153947809097433,2.6513790140349247e-7,0.9966454809191956,0.9953727428966416,0.9979198463341868
ExtremeHighMortalityDay_Lag0,HiTempSetPointDeviationVC_Lag0,-0.0021785948831356343,4.649122915480153e-4,-4.686034167609511,2.8604856836456244e-6,0.9978237765322664,0.9969149456158063,0.9987334359784202
ExtremeHighMortalityDay_Lag0,Temp_ReHS_Lag0,0.0020638663550804253,5.794179361419438e-4,3.561964907097433,3.713938771245981e-4,1.002065997593191,1.0009286381178621,1.0032046494549365
ExtremeHighMortalityDay_Lag0,ReHS_Lag0,-0.0018487988936431979,2.2917952153808787e-4,-8.06703356929708,8.874562531217219e-16,0.9981529090823013,0.997704647603537,0.9986013719617042
ExtremeHighMortalityDay_Lag0,Color_ReHS_Green_Lag0,-0.06821899891071509,0.013654860834660451,-4.995949774717089,6.046958459653337e-7,0.934055893953351,0.909388824856362,0.9593920545117749
ExtremeHighMortalityDay_Lag0,Color_ReHS_Yellow_Lag0,0.061353753780755076,0.017533552771372172,3.49921972921142,4.7054392083520455e-4,1.0632749852110008,1.0273554645086806,1.10045036331814
ExtremeHighMortalityDay_Lag0,Color_ReHS_Red_Lag0,0.0712237556336837,0.020751727753570513,3.43218436939204,6.034220171569876e-4,1.0738214725931392,1.0310218205230266,1.11839781860014
ExtremeHighMortalityDay_Lag0,Days_Lag1,-6.782927245405761e-4,7.217400075801204e-5,-9.398020303942744,7.90411402209839e-21,0.9993219372639667,0.999180582140299,0.9994633123852917
ExtremeHighMortalityDay_Lag0,Inventory_Lag1,3.6360991728624546e-5,4.134045299237369e-6,8.79549910479507,1.8675792798327343e-18,1.0000363616527974,1.0000282586622107,1.000044464709041
ExtremeHighMortalityDay_Lag0,InventoryChange_Lag1,-7.389116243204293e-5,2.1633576929952926e-5,-3.4155776768351416,6.409866404935513e-4,0.9999261115674527,0.9998837137885509,0.9999685111441351
ExtremeHighMortalityDay_Lag0,TotalInventoryChange_Lag1,-4.7509676820518266e-5,1.5218343955059798e-5,-3.121869039155357,0.0018062249328710102,0.9999524914517463,0.999922665359505,0.9999823184336522
ExtremeHighMortalityDay_Lag0,Marketing_Lag1,-0.039196586560672195,0.010767367975660993,-3.6403127160949444,2.747595928408563e-4,0.9615616604650554,0.9414814555437172,0.9820701421488394
ExtremeHighMortalityDay_Lag0,Euth_Lag1,0.023565620241291264,0.0020445877198091034,11.525854338737547,2.1474269848064776e-30,1.0238454835300042,1.0197507434948307,1.0279566657164216
ExtremeHighMortalityDay_Lag0,EuthProportion_Lag1,23.23488076412676,2.09527937633198,11.089156427818237,2.78430475426641e-28,12324817680.72442,202881614.38404468,748718070507.6414
ExtremeHighMortalityDay_Lag0,Dead_Lag1,0.05393181145933481,0.0025949231217810027,20.783587385170463,1.746059113862262e-92,1.05541263265414,1.0500583794926484,1.0607941871804676
ExtremeHighMortalityDay_Lag0,DeadProportion_Lag1,47.79316938398853,2.860364297011024,16.7087700800666,3.362642655160007e-61,5705710549472621e5,2096614053384487400,1552748004422206e8
ExtremeHighMortalityDay_Lag0,TotalMortality_Lag1,0.023143576074669443,0.001300981668366479,17.789317587947775,6.533020174093584e-69,1.0234134666876649,1.0208071644040668,1.026026423324632
ExtremeHighMortalityDay_Lag0,TotalMortalityProportion_Lag1,19.845566956060335,1.3330433227201872,14.887413347950151,3.435304934134752e-49,415738475.5793011,30486729.347399905,5669302144.795073
ExtremeHighMortalityDay_Lag0,ResidualTotalMortality_Lag1,0.01590185189858366,0.0018917122278559538,8.406062859046298,5.321795357694645e-17,1.0160289591988765,1.0122687470454723,1.0198031391799747
ExtremeHighMortalityDay_Lag0,StdResidualTotalMortality_Lag1,0.010067783337575208,0.0011976811863523746,8.406062859046301,5.32179535769449e-17,1.0101186339760424,1.007750206787486,1.0124926274719137
ExtremeHighMortalityDay_Lag0,HighMortalityDay_Lag1,0.08421321700010219,0.010504584829184154,8.016805839497673,1.3106104725201892e-15,1.0878608195031603,1.065691869262346,1.1104909371498213
ExtremeHighMortalityDay_Lag0,ExtremeHighMortalityDay_Lag1,0.12633056281567476,0.013268042987480628,9.521416454173153,2.4755042304860596e-21,1.1346571817696844,1.1055303765115099,1.1645513750640202
ExtremeHighMortalityDay_Lag0,Penicillin_Lag1,0.0012131577271743785,2.463614366942845e-4,4.924300424014062,8.70912381513563e-7,1.001213893900678,1.0007305560374178,1.0016974652088837
ExtremeHighMortalityDay_Lag0,PenicillinProportion_Lag1,4.069200115720774,0.7018533931687309,5.7977921818531515,7.086236083741408e-9,58.5101425258896,14.784324515477056,231.558552087792
ExtremeHighMortalityDay_Lag0,Dexamethasone_Lag1,0.0011787078688761635,1.7948503111237747e-4,6.56716530381947,5.590704981654438e-11,1.0011794028180168,1.0008272591981897,1.0015316703404733
ExtremeHighMortalityDay_Lag0,DexamethasoneProportion_Lag1,2.5959442431589737,0.414187627231146,6.26755622931791,3.9412866756495236e-10,13.40924297142373,5.954436034484677,30.19728418028729
ExtremeHighMortalityDay_Lag0,Ceftiofur_Lag1,8.104188284606553e-4,1.4066342084595958e-4,5.761404234211994,8.785865615939777e-9,1.0008107473065284,1.0005348615110372,1.0010867091743036
ExtremeHighMortalityDay_Lag0,CeftiofurProportion_Lag1,2.185279669871583,0.40949584164618535,5.33651248102226,9.847611523479078e-8,8.89313534763509,3.9855201083298937,19.843798089504038
ExtremeHighMortalityDay_Lag0,Enroflaxin_Lag1,1.8747029935959125e-4,1.9605644466482748e-4,0.9562057481970825,0.3390095429023977,1.0001874878730144,0.9998032190317316,1.0005719044059023
ExtremeHighMortalityDay_Lag0,EnroflaxinProportion_Lag1,0.3189441815282061,0.42068563238559886,0.7581532550079177,0.44839112253647406,1.3756745347126902,0.603143786997829,3.137693641638704
ExtremeHighMortalityDay_Lag0,Tetracycline_Lag1,2.4984208031745165e-4,4.5163565126095655e-4,0.5531938845392258,0.5801527212155493,1.0002498732934495,0.9993648380046815,1.0011356923675103
ExtremeHighMortalityDay_Lag0,TetracyclineProportion_Lag1,1.1584689003680257,0.939008263881768,1.2337153408842527,0.21736073471099912,3.1850529075697502,0.5056111937586674,20.06395853027852
ExtremeHighMortalityDay_Lag0,Lincomycin_Lag1,-7.68061080059588e-4,3.406136199934423e-4,-2.254933552200218,0.024175934368367843,0.9992322338033508,0.9985653662969862,0.9998995466609022
ExtremeHighMortalityDay_Lag0,LincomycinProportion_Lag1,-1.4301192596877284,0.596825881813628,-2.39620851452001,0.016598247931206348,0.2392803840381797,0.07428115539391746,0.7707890632803366
ExtremeHighMortalityDay_Lag0,OtherTreatments_Lag1,0.00483770921762266,6.762434654349665e-4,7.153798099196416,9.523198054824101e-13,1.0048494298255355,1.0035184472803689,1.0061821776741107
ExtremeHighMortalityDay_Lag0,OtherTreatmentsProportion_Lag1,6.011563672657625,0.8000159642894024,7.514304640154616,6.622511042015812e-14,408.1209892230735,85.07492872959095,1957.835808171366
ExtremeHighMortalityDay_Lag0,PrimaryRespiratory_Lag1,6.089060088197445e-4,1.1375158025829897e-4,5.352945492599612,8.997711832780087e-8,1.0006090914297163,1.0003860274009213,1.0008322051968719
ExtremeHighMortalityDay_Lag0,PrimaryRespiratoryProportion_Lag1,1.3598967968850242,0.29022879179951744,4.685602653179929,2.857375385091199e-6,3.895791223258157,2.2057076011234327,6.880870903960748
ExtremeHighMortalityDay_Lag0,SecondaryRespiratory_Lag1,7.338306835673464e-4,1.2124227672232235e-4,6.052597356349695,1.5177145406982441e-9,1.0007341000031778,1.000496318946702,1.0009719375714363
ExtremeHighMortalityDay_Lag0,SecondaryRespiratoryProportion_Lag1,1.4733414678577275,0.27611519904526427,5.335966556539319,9.877140174261183e-8,4.363792278050278,2.5399786557040347,7.497182310255658
ExtremeHighMortalityDay_Lag0,TotalTreatments_Lag1,5.775921983165571e-4,7.310008071495848e-5,7.901389337294731,3.2958026227392828e-15,1.0005777590368103,1.0004344103689822,1.0007211282445563
ExtremeHighMortalityDay_Lag0,TotalTreatmentsProportion_Lag1,1.4153813264045656,0.17712104052103617,7.991040038162291,1.6118438579255854e-15,4.11805649028361,2.9102066342138335,5.827211393787549
ExtremeHighMortalityDay_Lag0,WaterMedications_Lag1,0.07621612505119889,0.011904702465586153,6.402186469718395,1.656150818111757e-10,1.079195790199872,1.0543061873019897,1.104672976040808
ExtremeHighMortalityDay_Lag0,WaterDispRMS_Lag1,-1.6871824824082348e-5,4.1680102470430955e-6,-4.047932664285482,5.244168420018547e-5,0.9999831283175044,0.9999749591886181,0.999991297513127
ExtremeHighMortalityDay_Lag0,WaterDispHdRMS_Lag1,-0.060375341378908536,0.006201078966050836,-9.73626391623886,3.3009717419863413e-22,0.9414111167157426,0.9300383509054212,0.9529229518472919
ExtremeHighMortalityDay_Lag0,ResidualWaterDispHdRMS_Lag1,-0.014763663214624162,0.01649602220610536,-0.8949832286937615,0.370838640181374,0.9853447853060224,0.9539959367273311,1.0177237748626524
ExtremeHighMortalityDay_Lag0,WaterDispVC_Lag1,-1.5723238242069713e-5,4.668479494467455e-6,-3.3679570105648073,7.646416506172052e-4,0.9999842768853674,0.9999751268512906,0.9999934270031693
ExtremeHighMortalityDay_Lag0,WaterDispHdVC_Lag1,-0.05498995730311718,0.006973671946822276,-7.88536623495384,4.04297260589066e-15,0.9464946532646582,0.9336456015834919,0.9595205366353065
ExtremeHighMortalityDay_Lag0,ResidualWaterDispHdVC_Lag1,-0.05689354884278647,0.02583807576251151,-2.2019266978593417,0.027731729963356808,0.944694627850493,0.8980440330212146,0.9937685760097902
ExtremeHighMortalityDay_Lag0,SetPointRMS_Lag1,0.005385382469568404,5.359846539957084e-4,10.047643023771208,1.4919845959128658e-23,1.0053999097082782,1.0043442616117646,1.0064566673774216
ExtremeHighMortalityDay_Lag0,LowTempRMS_Lag1,0.005441636669950232,7.142142056558383e-4,7.619054097297553,2.985969994109239e-14,1.0054564692671042,1.0040499558223361,1.0068649530123126
ExtremeHighMortalityDay_Lag0,MidPointTempRMS_Lag1,0.0031944069638204097,6.333830749699921e-4,5.043404363104827,4.718466471928795e-7,1.0031995145188342,1.0019548844368606,1.0044456906824375
ExtremeHighMortalityDay_Lag0,HiTempRMS_Lag1,0.0013327147635880643,5.005979483553971e-4,2.662245756232924,0.007784467302763045,1.0013336032225522,1.0003516045832177,1.0023165658442739
ExtremeHighMortalityDay_Lag0,TempRangeRMS_Lag1,-0.002741770904296939,7.208881453827788e-4,-3.803323611100731,1.442989348857175e-4,0.9972619843167796,0.9958539072048364,0.9986720523644804
ExtremeHighMortalityDay_Lag0,LowTempSetPointDeviationRMS_Lag1,-0.005700539652163966,8.556715952593114e-4,-6.662064843272514,2.9607250974380457e-11,0.9943156775936813,0.9926494921208596,0.9959846597979294
ExtremeHighMortalityDay_Lag0,HiTempSetPointDeviationRMS_Lag1,-0.002667737448609097,4.52416467795031e-4,-5.896640901713873,3.9284474435667575e-9,0.997335817800745,0.9964518359381868,0.9982205838697294
ExtremeHighMortalityDay_Lag0,MidPointTempSetPointDeviationRMS_Lag1,-0.00394104299211395,6.150629962161162e-4,-6.407543644080932,1.600653770915811e-10,0.9960667127259343,0.994866654418049,0.9972682186046431
ExtremeHighMortalityDay_Lag0,SetPointVC_Lag1,0.005566134708254292,5.404097800800451e-4,10.299840812336596,1.1753420003077833e-24,1.0055816544176193,1.0045171030302442,1.006647333978574
ExtremeHighMortalityDay_Lag0,LowTempVC_Lag1,0.0028651056322992734,6.123381830431973e-4,4.678959620091428,2.9606209426083217e-6,1.0028692139701116,1.0016663095469944,1.004073562965176
ExtremeHighMortalityDay_Lag0,AvgTempVC_Lag1,0.0028291798988514215,6.441679565313223e-4,4.391991048554825,1.1470042061806019e-5,1.0028331858052206,1.0015678384796642,1.0041001317282885
ExtremeHighMortalityDay_Lag0,HiTempVC_Lag1,0.001036907745414233,5.075365429298328e-4,2.0430208619630097,0.041103374906366716,1.0010374455201088,1.0000421370090107,1.0020337446284981
ExtremeHighMortalityDay_Lag0,TempRangeVC_Lag1,-0.0015001507046889385,6.524008914674474e-4,-2.2994308013814093,0.02152214937627199,0.9985009739589209,0.9972250009957001,0.999778579559712
ExtremeHighMortalityDay_Lag0,LowTempSetPointDeviationVC_Lag1,-0.004748276591273428,7.951163494126081e-4,-5.971800975770672,2.512591348843103e-9,0.9952629786526365,0.9937131408837004,0.9968152336152384
ExtremeHighMortalityDay_Lag0,AvgTempSetPointDeviationVC_Lag1,-0.0036262293423370696,6.524899361175526e-4,-5.557525322020856,2.883246302236817e-8,0.9963803374872764,0.9951069007875757,0.9976554038018727
ExtremeHighMortalityDay_Lag0,HiTempSetPointDeviationVC_Lag1,-0.0023246827656202805,4.644400248394622e-4,-5.005345451059752,5.772035141355333e-7,0.997678017216754,0.9967702417125,0.9985866194475009
ExtremeHighMortalityDay_Lag0,Temp_ReHS_Lag1,0.0022708071662792552,5.821151841280187e-4,3.900958484154331,9.703381937057762e-5,1.002273387401575,1.0011304999392483,1.0034175795806712
ExtremeHighMortalityDay_Lag0,ReHS_Lag1,-0.0016514528864108235,2.2999355882665417e-4,-7.1804310296164475,7.939546197209018e-13,0.99834991001155,0.9978999678977163,0.9988000549993313
ExtremeHighMortalityDay_Lag0,Color_ReHS_Green_Lag1,-0.05810013014208248,0.013682292607153491,-4.2463738943651945,2.2108783978298007e-5,0.9435554643638663,0.9185881349230879,0.9692014086437711
ExtremeHighMortalityDay_Lag0,Color_ReHS_Yellow_Lag1,0.048431305923660656,0.017543225415041462,2.7606842400905327,0.005788477640403962,1.0496232664429548,1.0141457009131905,1.086341933379337
ExtremeHighMortalityDay_Lag0,Color_ReHS_Red_Lag1,0.0660458960603125,0.020815033850283077,3.172990086653849,0.0015176577906927569,1.0682757456889311,1.0255698709088044,1.112759940788784
ExtremeHighMortalityDay_Lag0,Days_Lag2,-7.045904692150259e-4,7.304269998711795e-5,-9.646281823362086,7.549308788960506e-22,0.9992956576963612,0.9991526050808457,0.9994387307932834
ExtremeHighMortalityDay_Lag0,Inventory_Lag2,3.888460275571117e-5,4.179240918387474e-6,9.304226177684555,1.8977364294697177e-20,1.0000388853587716,1.0000306937615995,1.000047077023044
ExtremeHighMortalityDay_Lag0,InventoryChange_Lag2,-3.093755632365094e-5,2.1848710179858018e-5,-1.4159900547434507,0.1568343916712722,0.9999690629222376,0.9999262416920016,1.0000118859862666
ExtremeHighMortalityDay_Lag0,TotalInventoryChange_Lag2,-2.725232648773834e-5,1.5619794622402e-5,-1.744730141883741,0.08108714477389926,0.9999727480448536,0.9999421345503221,1.0000033624766254
ExtremeHighMortalityDay_Lag0,Marketing_Lag2,-0.040916129507115304,0.010972111348196117,-3.7291026502243954,1.9407264474916413e-4,0.9599096346659507,0.9394868399322764,0.9807763851071514
ExtremeHighMortalityDay_Lag0,Euth_Lag2,0.023045667695881615,0.002057844564689874,11.198935085437173,8.380156037281956e-29,1.0233132708393984,1.0191941768310189,1.027449012250045
ExtremeHighMortalityDay_Lag0,EuthProportion_Lag2,24.209970420799547,2.203546003120199,10.986823232425587,8.530384735049844e-28,32678082193.263256,435071200.3758534,2454442065820.856
ExtremeHighMortalityDay_Lag0,Dead_Lag2,0.05123997448978198,0.002617081291273874,19.579053451885986,1.344116487789127e-82,1.0525754542354862,1.047190114002536,1.0579884894294918
ExtremeHighMortalityDay_Lag0,DeadProportion_Lag2,47.248598912905244,2.8772363359487447,16.421521695167044,3.270349831454956e-59,330983074296067e6,1176664829039273700,93101954581171e9
ExtremeHighMortalityDay_Lag0,TotalMortality_Lag2,0.022253649110852976,0.0013103893483049146,16.98247100347673,4.231431638508492e-63,1.0225031085847194,1.0198803188877419,1.0251326432160455
ExtremeHighMortalityDay_Lag0,TotalMortalityProportion_Lag2,20.078173862736854,1.3683591942614937,14.673174957963495,7.456274591293146e-48,524614288.9030575,35897917.44848346,7666744248.220661
ExtremeHighMortalityDay_Lag0,ResidualTotalMortality_Lag2,0.012770257064031412,0.0019066902338508358,6.697604486199123,2.3275458817338835e-11,1.012852145002179,1.0090740661780202,1.016644369348535
ExtremeHighMortalityDay_Lag0,StdResidualTotalMortality_Lag2,0.008085107451998013,0.0012071640642050355,6.697604486199124,2.3275458817338835e-11,1.008117880197435,1.0057354509643495,1.0105059530309775
ExtremeHighMortalityDay_Lag0,HighMortalityDay_Lag2,0.08903893837329362,0.010571338137294608,8.4226743309982,4.635399709156587e-17,1.0931232199376397,1.070706933278314,1.1160088132690114
ExtremeHighMortalityDay_Lag0,ExtremeHighMortalityDay_Lag2,0.12317321688500764,0.013393964774435631,9.19617297486865,5.1393620735703186e-20,1.1310803261907476,1.1017733806910295,1.1611668304178555
