,Airspace id,Fullname,Date (America/Chicago),Temperature shock - color,Temperature (°C) - data,ReHS - color,ReHS - data
139,391,"House 1, Floor 1, Room 7",2021-07-17,green,25.12,green,92.0
140,391,"House 1, Floor 1, Room 7",2021-07-18,yellow,25.22,green,94.0
141,391,"House 1, Floor 1, Room 7",2021-07-19,yellow,25.55,green,93.0
142,391,"House 1, Floor 1, Room 7",2021-07-20,yellow,25.57,green,90.0
143,391,"House 1, Floor 1, Room 7",2021-07-21,yellow,26.17,green,89.0
144,391,"House 1, Floor 1, Room 7",2021-07-22,yellow,27.45,green,92.0
145,391,"House 1, Floor 1, Room 7",2021-07-23,yellow,27.8,green,88.0
146,391,"House 1, Floor 1, Room 7",2021-07-24,yellow,28.98,green,83.0
147,391,"House 1, Floor 1, Room 7",2021-07-25,yellow,27.81,green,84.0
148,391,"House 1, Floor 1, Room 7",2021-07-26,yellow,27.54,green,85.0
149,391,"House 1, Floor 1, Room 7",2021-07-27,red,26.78,green,90.0
150,391,"House 1, Floor 1, Room 7",2021-07-28,yellow,27.49,green,89.0
151,391,"House 1, Floor 1, Room 7",2021-07-29,red,28.93,green,90.0
152,391,"House 1, Floor 1, Room 7",2021-07-30,yellow,26.0,green,87.0
153,391,"House 1, Floor 1, Room 7",2021-07-31,green,22.05,green,89.0
154,391,"House 1, Floor 1, Room 7",2021-08-01,red,23.58,green,83.0
155,391,"House 1, Floor 1, Room 7",2021-08-02,yellow,22.8,green,90.0
156,391,"House 1, Floor 1, Room 7",2021-08-03,red,22.83,green,93.0
157,391,"House 1, Floor 1, Room 7",2021-08-04,red,23.24,green,91.0
158,391,"House 1, Floor 1, Room 7",2021-08-05,yellow,23.78,green,92.0
159,391,"House 1, Floor 1, Room 7",2021-08-06,yellow,25.29,green,90.0
160,391,"House 1, Floor 1, Room 7",2021-08-07,yellow,26.65,green,91.0
161,391,"House 1, Floor 1, Room 7",2021-08-08,yellow,26.16,green,87.0
164,391,"House 1, Floor 1, Room 7",2021-08-09,green,26.16,green,
183,391,"House 1, Floor 1, Room 7",2021-08-09,green,27.45,green,86.0
184,391,"House 1, Floor 1, Room 7",2021-08-10,green,27.55,green,88.0
185,391,"House 1, Floor 1, Room 7",2021-08-11,green,29.52,green,91.0
186,391,"House 1, Floor 1, Room 7",2021-08-12,yellow,28.22,green,88.0
187,391,"House 1, Floor 1, Room 7",2021-08-13,yellow,26.08,green,88.0
188,391,"House 1, Floor 1, Room 7",2021-08-14,red,24.37,green,88.0
189,391,"House 1, Floor 1, Room 7",2021-08-15,yellow,23.01,green,82.0
190,391,"House 1, Floor 1, Room 7",2021-08-16,yellow,23.74,green,91.0
191,391,"House 1, Floor 1, Room 7",2021-08-17,yellow,24.34,green,92.0
192,391,"House 1, Floor 1, Room 7",2021-08-18,yellow,24.49,green,92.0
193,391,"House 1, Floor 1, Room 7",2021-08-19,yellow,24.68,green,91.0
194,391,"House 1, Floor 1, Room 7",2021-08-20,yellow,26.02,green,91.0
195,391,"House 1, Floor 1, Room 7",2021-08-21,green,24.6,green,92.0
196,391,"House 1, Floor 1, Room 7",2021-08-22,yellow,25.94,green,96.0
197,391,"House 1, Floor 1, Room 7",2021-08-23,yellow,25.86,green,95.0
198,391,"House 1, Floor 1, Room 7",2021-08-24,yellow,27.53,green,90.0
199,391,"House 1, Floor 1, Room 7",2021-08-25,yellow,29.7,green,99.0
200,391,"House 1, Floor 1, Room 7",2021-08-26,yellow,26.84,blue,
354,391,"House 1, Floor 1, Room 7",2021-08-27,yellow,,blue,
355,391,"House 1, Floor 1, Room 7",2021-08-28,yellow,,blue,
356,391,"House 1, Floor 1, Room 7",2021-08-29,yellow,,blue,
357,391,"House 1, Floor 1, Room 7",2021-08-30,yellow,,blue,
358,391,"House 1, Floor 1, Room 7",2021-08-31,yellow,,blue,
359,391,"House 1, Floor 1, Room 7",2021-09-01,yellow,,blue,
360,391,"House 1, Floor 1, Room 7",2021-09-02,yellow,,blue,
361,391,"House 1, Floor 1, Room 7",2021-09-03,yellow,,blue,
362,391,"House 1, Floor 1, Room 7",2021-09-04,yellow,,blue,
363,391,"House 1, Floor 1, Room 7",2021-09-05,yellow,,blue,
364,391,"House 1, Floor 1, Room 7",2021-09-06,yellow,,blue,
365,391,"House 1, Floor 1, Room 7",2021-09-07,yellow,,blue,
201,391,"House 1, Floor 1, Room 7",2021-09-08,green,28.86,blue,
202,391,"House 1, Floor 1, Room 7",2021-09-09,red,28.53,green,86.0
203,391,"House 1, Floor 1, Room 7",2021-09-10,green,29.34,green,63.0
204,391,"House 1, Floor 1, Room 7",2021-09-11,green,28.47,red,31.0
205,391,"House 1, Floor 1, Room 7",2021-09-12,green,28.8,red,27.0
206,391,"House 1, Floor 1, Room 7",2021-09-13,green,29.07,yellow,48.0
207,391,"House 1, Floor 1, Room 7",2021-09-14,yellow,29.63,red,37.0
208,391,"House 1, Floor 1, Room 7",2021-09-15,red,28.56,red,29.0
209,391,"House 1, Floor 1, Room 7",2021-09-16,green,29.23,red,34.0
210,391,"House 1, Floor 1, Room 7",2021-09-17,green,28.98,red,34.0
211,391,"House 1, Floor 1, Room 7",2021-09-18,yellow,29.37,yellow,43.0
212,391,"House 1, Floor 1, Room 7",2021-09-19,green,28.54,yellow,44.0
213,391,"House 1, Floor 1, Room 7",2021-09-20,green,28.47,yellow,51.0
214,391,"House 1, Floor 1, Room 7",2021-09-21,green,27.46,yellow,55.0
215,391,"House 1, Floor 1, Room 7",2021-09-22,red,27.1,yellow,50.0
216,391,"House 1, Floor 1, Room 7",2021-09-23,red,27.74,yellow,56.0
217,391,"House 1, Floor 1, Room 7",2021-09-24,green,27.3,green,69.0
218,391,"House 1, Floor 1, Room 7",2021-09-25,green,26.66,green,73.0
219,391,"House 1, Floor 1, Room 7",2021-09-26,green,26.25,green,65.0
220,391,"House 1, Floor 1, Room 7",2021-09-27,yellow,27.82,green,78.0
221,391,"House 1, Floor 1, Room 7",2021-09-28,yellow,27.57,green,67.0
222,391,"House 1, Floor 1, Room 7",2021-09-29,yellow,26.89,yellow,55.0
223,391,"House 1, Floor 1, Room 7",2021-09-30,green,26.21,yellow,55.0
224,391,"House 1, Floor 1, Room 7",2021-10-01,green,25.76,yellow,56.0
225,391,"House 1, Floor 1, Room 7",2021-10-02,green,24.93,yellow,56.0
226,391,"House 1, Floor 1, Room 7",2021-10-03,green,24.8,yellow,55.0
227,391,"House 1, Floor 1, Room 7",2021-10-04,yellow,24.42,yellow,53.0
228,391,"House 1, Floor 1, Room 7",2021-10-05,green,23.95,yellow,50.0
229,391,"House 1, Floor 1, Room 7",2021-10-06,green,24.56,yellow,50.0
230,391,"House 1, Floor 1, Room 7",2021-10-07,yellow,23.99,yellow,44.0
231,391,"House 1, Floor 1, Room 7",2021-10-08,green,24.86,yellow,49.0
232,391,"House 1, Floor 1, Room 7",2021-10-09,green,26.43,yellow,46.0
233,391,"House 1, Floor 1, Room 7",2021-10-10,yellow,27.0,yellow,47.0
234,391,"House 1, Floor 1, Room 7",2021-10-11,yellow,25.02,red,37.0
235,391,"House 1, Floor 1, Room 7",2021-10-12,red,23.74,red,36.0
236,391,"House 1, Floor 1, Room 7",2021-10-13,green,24.23,red,35.0
237,391,"House 1, Floor 1, Room 7",2021-10-14,green,24.75,red,28.0
238,391,"House 1, Floor 1, Room 7",2021-10-15,yellow,23.0,red,19.0
239,391,"House 1, Floor 1, Room 7",2021-10-16,yellow,22.52,red,23.0
240,391,"House 1, Floor 1, Room 7",2021-10-17,red,22.77,red,29.0
241,391,"House 1, Floor 1, Room 7",2021-10-18,yellow,22.62,red,21.0
242,391,"House 1, Floor 1, Room 7",2021-10-19,yellow,21.78,red,13.0
243,391,"House 1, Floor 1, Room 7",2021-10-20,green,22.58,red,15.0
244,391,"House 1, Floor 1, Room 7",2021-10-21,green,20.96,red,20.0
245,391,"House 1, Floor 1, Room 7",2021-10-22,red,19.51,red,10.0
246,391,"House 1, Floor 1, Room 7",2021-10-23,green,19.85,red,8.0
247,391,"House 1, Floor 1, Room 7",2021-10-24,yellow,23.16,red,3.0
248,391,"House 1, Floor 1, Room 7",2021-10-25,yellow,19.62,red,6.0
249,391,"House 1, Floor 1, Room 7",2021-10-26,yellow,19.71,red,9.0
250,391,"House 1, Floor 1, Room 7",2021-10-27,yellow,19.42,red,7.0
251,391,"House 1, Floor 1, Room 7",2021-10-28,green,19.51,red,15.0
252,391,"House 1, Floor 1, Room 7",2021-10-29,green,19.54,red,2.0
253,391,"House 1, Floor 1, Room 7",2021-10-30,yellow,19.28,red,5.0
254,391,"House 1, Floor 1, Room 7",2021-10-31,red,18.25,red,5.0
255,391,"House 1, Floor 1, Room 7",2021-11-01,red,18.88,red,5.0
256,391,"House 1, Floor 1, Room 7",2021-11-02,red,20.03,red,8.0
257,391,"House 1, Floor 1, Room 7",2021-11-03,red,19.81,red,6.0
258,391,"House 1, Floor 1, Room 7",2021-11-04,red,19.66,red,12.0
259,391,"House 1, Floor 1, Room 7",2021-11-05,red,19.62,red,10.0
260,391,"House 1, Floor 1, Room 7",2021-11-06,red,19.26,red,11.0
261,391,"House 1, Floor 1, Room 7",2021-11-07,yellow,19.73,red,9.0
262,391,"House 1, Floor 1, Room 7",2021-11-08,red,20.19,red,9.0
263,391,"House 1, Floor 1, Room 7",2021-11-09,green,21.47,red,6.0
264,391,"House 1, Floor 1, Room 7",2021-11-10,green,21.16,red,25.0
265,391,"House 1, Floor 1, Room 7",2021-11-11,green,21.43,red,21.0
266,391,"House 1, Floor 1, Room 7",2021-11-12,red,21.4,red,22.0
267,391,"House 1, Floor 1, Room 7",2021-11-13,red,21.76,red,19.0
268,391,"House 1, Floor 1, Room 7",2021-11-14,red,21.63,red,20.0
269,391,"House 1, Floor 1, Room 7",2021-11-15,green,21.79,red,22.0
270,391,"House 1, Floor 1, Room 7",2021-11-16,green,21.23,red,22.0
271,391,"House 1, Floor 1, Room 7",2021-11-17,red,20.86,red,14.0
272,391,"House 1, Floor 1, Room 7",2021-11-18,green,19.65,red,18.0
273,391,"House 1, Floor 1, Room 7",2021-11-19,green,19.67,red,15.0
274,391,"House 1, Floor 1, Room 7",2021-11-20,red,19.34,red,15.0
275,391,"House 1, Floor 1, Room 7",2021-11-21,red,18.61,red,13.0
276,391,"House 1, Floor 1, Room 7",2021-11-22,green,19.97,red,24.0
277,391,"House 1, Floor 1, Room 7",2021-11-23,green,19.64,red,19.0
278,391,"House 1, Floor 1, Room 7",2021-11-24,green,19.88,red,22.0
279,391,"House 1, Floor 1, Room 7",2021-11-25,green,19.46,red,16.0
280,391,"House 1, Floor 1, Room 7",2021-11-26,green,20.21,red,16.0
281,391,"House 1, Floor 1, Room 7",2021-11-27,red,19.48,red,20.0
282,391,"House 1, Floor 1, Room 7",2021-11-28,green,19.73,red,17.0
283,391,"House 1, Floor 1, Room 7",2021-11-29,red,19.38,red,22.0
284,391,"House 1, Floor 1, Room 7",2021-11-30,green,18.38,red,18.0
285,391,"House 1, Floor 1, Room 7",2021-12-01,yellow,18.33,red,23.0
286,391,"House 1, Floor 1, Room 7",2021-12-02,red,19.64,red,26.0
287,391,"House 1, Floor 1, Room 7",2021-12-03,red,20.03,red,24.0
288,391,"House 1, Floor 1, Room 7",2021-12-04,green,19.44,red,25.0
289,391,"House 1, Floor 1, Room 7",2021-12-05,yellow,20.43,red,27.0
290,391,"House 1, Floor 1, Room 7",2021-12-06,green,19.96,red,22.0
291,391,"House 1, Floor 1, Room 7",2021-12-07,green,19.71,red,34.0
292,391,"House 1, Floor 1, Room 7",2021-12-08,green,19.83,red,30.0
293,391,"House 1, Floor 1, Room 7",2021-12-09,yellow,19.21,red,32.0
294,391,"House 1, Floor 1, Room 7",2021-12-10,green,20.88,red,33.0
295,391,"House 1, Floor 1, Room 7",2021-12-11,green,19.68,red,32.0
296,391,"House 1, Floor 1, Room 7",2021-12-12,green,19.52,yellow,51.0
297,391,"House 1, Floor 1, Room 7",2021-12-13,red,19.18,yellow,51.0
298,391,"House 1, Floor 1, Room 7",2021-12-14,green,20.4,yellow,48.0
299,391,"House 1, Floor 1, Room 7",2021-12-15,green,21.57,yellow,52.0
300,391,"House 1, Floor 1, Room 7",2021-12-16,red,19.49,yellow,55.0
301,391,"House 1, Floor 1, Room 7",2021-12-17,green,20.31,yellow,54.0
302,391,"House 1, Floor 1, Room 7",2021-12-18,green,21.2,green,73.0
303,391,"House 1, Floor 1, Room 7",2021-12-19,green,19.4,green,68.0
304,391,"House 1, Floor 1, Room 7",2021-12-20,green,19.35,green,66.0
305,391,"House 1, Floor 1, Room 7",2021-12-21,red,18.3,green,74.0
306,391,"House 1, Floor 1, Room 7",2021-12-22,green,19.07,green,74.0
307,391,"House 1, Floor 1, Room 7",2021-12-23,yellow,19.25,green,75.0
308,391,"House 1, Floor 1, Room 7",2021-12-24,green,20.43,green,76.0
309,391,"House 1, Floor 1, Room 7",2021-12-25,red,20.96,green,73.0
310,391,"House 1, Floor 1, Room 7",2021-12-26,yellow,19.61,green,66.0
311,391,"House 1, Floor 1, Room 7",2021-12-27,red,20.45,green,71.0
312,391,"House 1, Floor 1, Room 7",2021-12-28,red,17.13,green,79.0
313,391,"House 1, Floor 1, Room 7",2021-12-29,red,16.82,green,77.0
314,391,"House 1, Floor 1, Room 7",2021-12-30,yellow,17.69,green,67.0
315,391,"House 1, Floor 1, Room 7",2021-12-31,green,20.25,green,74.0
316,391,"House 1, Floor 1, Room 7",2022-01-01,red,16.96,green,70.0
317,391,"House 1, Floor 1, Room 7",2022-01-02,green,19.38,green,71.0
318,391,"House 1, Floor 1, Room 7",2022-01-03,green,19.37,green,72.0
319,391,"House 1, Floor 1, Room 7",2022-01-04,green,19.4,yellow,54.0
320,391,"House 1, Floor 1, Room 7",2022-01-05,green,19.63,yellow,56.0
321,391,"House 1, Floor 1, Room 7",2022-01-06,red,18.79,yellow,52.0
322,391,"House 1, Floor 1, Room 7",2022-01-07,green,17.62,green,66.0
323,391,"House 1, Floor 1, Room 7",2022-01-08,red,17.63,green,78.0
324,391,"House 1, Floor 1, Room 7",2022-01-09,yellow,18.48,green,81.0
325,391,"House 1, Floor 1, Room 7",2022-01-10,green,19.74,green,79.0
326,391,"House 1, Floor 1, Room 7",2022-01-11,red,17.54,green,82.0
327,391,"House 1, Floor 1, Room 7",2022-01-12,red,16.95,green,85.0
328,391,"House 1, Floor 1, Room 7",2022-01-13,red,17.04,green,84.0
329,391,"House 1, Floor 1, Room 7",2022-01-14,red,16.82,green,85.0
330,391,"House 1, Floor 1, Room 7",2022-01-15,green,17.31,green,82.0
331,391,"House 1, Floor 1, Room 7",2022-01-16,yellow,19.24,green,84.0
332,391,"House 1, Floor 1, Room 7",2022-01-17,green,17.97,green,86.0
333,391,"House 1, Floor 1, Room 7",2022-01-18,green,17.81,green,87.0
334,391,"House 1, Floor 1, Room 7",2022-01-19,green,17.01,green,91.0
335,391,"House 1, Floor 1, Room 7",2022-01-20,green,18.29,green,90.0
336,391,"House 1, Floor 1, Room 7",2022-01-21,yellow,18.56,green,90.0
337,391,"House 1, Floor 1, Room 7",2022-01-22,red,17.69,green,90.0
