,Airspace id,Fullname,Date (America/Chicago),Temperature shock - color,Temperature (°C) - data,ReHS - color,ReHS - data
604,342,"Barn 1, Room 2 (south)",2021-01-24,green,24.01,green,80.0
605,342,"Barn 1, Room 2 (south)",2021-01-25,green,24.06,green,79.0
606,342,"Barn 1, Room 2 (south)",2021-01-26,green,24.37,green,84.0
607,342,"Barn 1, Room 2 (south)",2021-01-27,green,24.06,green,89.0
608,342,"Barn 1, Room 2 (south)",2021-01-28,green,23.67,green,87.0
609,342,"Barn 1, Room 2 (south)",2021-01-29,green,23.52,green,90.0
610,342,"Barn 1, Room 2 (south)",2021-01-30,green,23.74,yellow,75.0
611,342,"Barn 1, Room 2 (south)",2021-01-31,green,23.92,yellow,45.0
612,342,"Barn 1, Room 2 (south)",2021-02-01,green,24.07,yellow,45.0
613,342,"Barn 1, Room 2 (south)",2021-02-02,green,23.52,yellow,50.0
614,342,"Barn 1, Room 2 (south)",2021-02-03,green,23.67,yellow,48.0
615,342,"Barn 1, Room 2 (south)",2021-02-04,green,23.61,yellow,50.0
616,342,"Barn 1, Room 2 (south)",2021-02-05,green,23.39,yellow,52.0
617,342,"Barn 1, Room 2 (south)",2021-02-06,green,23.37,yellow,51.0
618,342,"Barn 1, Room 2 (south)",2021-02-07,green,23.43,yellow,49.0
619,342,"Barn 1, Room 2 (south)",2021-02-08,green,23.12,yellow,51.0
620,342,"Barn 1, Room 2 (south)",2021-02-09,green,22.8,yellow,48.0
621,342,"Barn 1, Room 2 (south)",2021-02-10,green,22.68,green,55.0
622,342,"Barn 1, Room 2 (south)",2021-02-11,green,22.57,green,67.0
623,342,"Barn 1, Room 2 (south)",2021-02-12,green,22.57,green,66.0
624,342,"Barn 1, Room 2 (south)",2021-02-13,green,22.47,green,69.0
625,342,"Barn 1, Room 2 (south)",2021-02-14,green,22.09,green,73.0
626,342,"Barn 1, Room 2 (south)",2021-02-15,green,21.96,green,80.0
627,342,"Barn 1, Room 2 (south)",2021-02-16,green,21.93,green,76.0
628,342,"Barn 1, Room 2 (south)",2021-02-17,green,22.04,green,77.0
629,342,"Barn 1, Room 2 (south)",2021-02-18,green,21.93,green,80.0
630,342,"Barn 1, Room 2 (south)",2021-02-19,green,21.8,green,85.0
631,342,"Barn 1, Room 2 (south)",2021-02-20,green,21.91,green,78.0
632,342,"Barn 1, Room 2 (south)",2021-02-21,green,22.25,green,75.0
633,342,"Barn 1, Room 2 (south)",2021-02-22,green,21.78,green,71.0
634,342,"Barn 1, Room 2 (south)",2021-02-23,green,21.42,green,80.0
635,342,"Barn 1, Room 2 (south)",2021-02-24,green,21.9,green,84.0
636,342,"Barn 1, Room 2 (south)",2021-02-25,green,21.73,green,84.0
637,342,"Barn 1, Room 2 (south)",2021-02-26,green,21.3,green,86.0
638,342,"Barn 1, Room 2 (south)",2021-02-27,green,21.77,green,82.0
639,342,"Barn 1, Room 2 (south)",2021-02-28,green,21.14,green,82.0
640,342,"Barn 1, Room 2 (south)",2021-03-01,green,21.03,green,87.0
641,342,"Barn 1, Room 2 (south)",2021-03-02,green,20.31,green,85.0
642,342,"Barn 1, Room 2 (south)",2021-03-03,green,21.27,green,73.0
643,342,"Barn 1, Room 2 (south)",2021-03-04,yellow,20.6,green,80.0
644,342,"Barn 1, Room 2 (south)",2021-03-05,green,20.2,green,86.0
645,342,"Barn 1, Room 2 (south)",2021-03-06,green,20.67,green,83.0
646,342,"Barn 1, Room 2 (south)",2021-03-07,yellow,20.58,green,87.0
647,342,"Barn 1, Room 2 (south)",2021-03-08,green,20.84,green,90.0
648,342,"Barn 1, Room 2 (south)",2021-03-09,green,21.14,green,92.0
649,342,"Barn 1, Room 2 (south)",2021-03-10,green,21.2,green,89.0
650,342,"Barn 1, Room 2 (south)",2021-03-11,green,19.68,green,76.0
651,342,"Barn 1, Room 2 (south)",2021-03-12,green,19.71,green,79.0
652,342,"Barn 1, Room 2 (south)",2021-03-13,green,19.94,green,87.0
653,342,"Barn 1, Room 2 (south)",2021-03-14,green,19.76,green,90.0
654,342,"Barn 1, Room 2 (south)",2021-03-15,green,19.3,green,92.0
655,342,"Barn 1, Room 2 (south)",2021-03-16,green,18.83,green,93.0
656,342,"Barn 1, Room 2 (south)",2021-03-17,green,18.89,green,89.0
657,342,"Barn 1, Room 2 (south)",2021-03-18,yellow,19.28,green,93.0
658,342,"Barn 1, Room 2 (south)",2021-03-19,yellow,19.27,green,93.0
659,342,"Barn 1, Room 2 (south)",2021-03-20,green,19.3,green,94.0
660,342,"Barn 1, Room 2 (south)",2021-03-21,green,19.83,green,96.0
661,342,"Barn 1, Room 2 (south)",2021-03-22,green,18.92,green,96.0
662,342,"Barn 1, Room 2 (south)",2021-03-23,green,19.26,green,93.0
663,342,"Barn 1, Room 2 (south)",2021-03-24,green,18.67,green,91.0
664,342,"Barn 1, Room 2 (south)",2021-03-25,green,18.84,yellow,54.0
665,342,"Barn 1, Room 2 (south)",2021-03-26,green,19.17,red,32.0
666,342,"Barn 1, Room 2 (south)",2021-03-27,green,19.12,red,33.0
667,342,"Barn 1, Room 2 (south)",2021-03-28,green,18.4,red,35.0
668,342,"Barn 1, Room 2 (south)",2021-03-29,yellow,20.39,red,36.0
669,342,"Barn 1, Room 2 (south)",2021-03-30,green,18.6,yellow,45.0
670,342,"Barn 1, Room 2 (south)",2021-03-31,green,17.75,green,76.0
671,342,"Barn 1, Room 2 (south)",2021-04-01,yellow,18.37,green,86.0
672,342,"Barn 1, Room 2 (south)",2021-04-02,green,19.36,green,93.0
673,342,"Barn 1, Room 2 (south)",2021-04-03,red,21.23,green,93.0
674,342,"Barn 1, Room 2 (south)",2021-04-04,red,22.27,green,94.0
675,342,"Barn 1, Room 2 (south)",2021-04-05,red,23.41,green,96.0
676,342,"Barn 1, Room 2 (south)",2021-04-06,yellow,21.56,green,98.0
677,342,"Barn 1, Room 2 (south)",2021-04-07,green,20.98,green,97.0
678,342,"Barn 1, Room 2 (south)",2021-04-08,green,46.99,green,98.0
679,342,"Barn 1, Room 2 (south)",2021-04-09,green,28.69,green,96.0
680,342,"Barn 1, Room 2 (south)",2021-04-10,yellow,19.3,green,98.0
681,342,"Barn 1, Room 2 (south)",2021-04-11,green,19.79,green,96.0
682,342,"Barn 1, Room 2 (south)",2021-04-12,yellow,19.63,green,94.0
683,342,"Barn 1, Room 2 (south)",2021-04-13,yellow,18.8,green,96.0
684,342,"Barn 1, Room 2 (south)",2021-04-14,yellow,18.47,green,94.0
685,342,"Barn 1, Room 2 (south)",2021-04-15,green,18.59,green,71.0
686,342,"Barn 1, Room 2 (south)",2021-04-16,green,18.74,green,87.0
687,342,"Barn 1, Room 2 (south)",2021-04-17,green,19.67,green,88.0
688,342,"Barn 1, Room 2 (south)",2021-04-18,red,19.51,green,95.0
689,342,"Barn 1, Room 2 (south)",2021-04-19,green,18.02,green,96.0
690,342,"Barn 1, Room 2 (south)",2021-04-20,green,17.72,green,95.0
691,342,"Barn 1, Room 2 (south)",2021-04-21,green,18.03,green,95.0
692,342,"Barn 1, Room 2 (south)",2021-04-22,green,18.54,green,93.0
693,342,"Barn 1, Room 2 (south)",2021-04-23,green,19.14,green,93.0
694,342,"Barn 1, Room 2 (south)",2021-04-24,yellow,19.02,green,96.0
695,342,"Barn 1, Room 2 (south)",2021-04-25,green,19.78,green,97.0
696,342,"Barn 1, Room 2 (south)",2021-04-26,red,23.62,green,96.0
697,342,"Barn 1, Room 2 (south)",2021-04-27,green,20.77,green,91.0
698,342,"Barn 1, Room 2 (south)",2021-04-28,yellow,19.81,green,97.0
699,342,"Barn 1, Room 2 (south)",2021-04-29,yellow,20.67,green,94.0
700,342,"Barn 1, Room 2 (south)",2021-04-30,yellow,21.08,green,93.0
701,342,"Barn 1, Room 2 (south)",2021-05-01,red,25.07,green,96.0
702,342,"Barn 1, Room 2 (south)",2021-05-02,red,23.17,green,97.0
703,342,"Barn 1, Room 2 (south)",2021-05-03,green,20.2,green,97.0
704,342,"Barn 1, Room 2 (south)",2021-05-04,green,18.82,green,94.0
705,342,"Barn 1, Room 2 (south)",2021-05-05,green,18.86,green,96.0
706,342,"Barn 1, Room 2 (south)",2021-05-06,green,18.95,green,93.0
707,342,"Barn 1, Room 2 (south)",2021-05-07,green,18.16,green,92.0
726,342,"Barn 1, Room 2 (south)",2021-05-08,green,,green,94.0
727,342,"Barn 1, Room 2 (south)",2021-05-09,green,,green,91.0
708,342,"Barn 1, Room 2 (south)",2021-05-10,green,19.05,green,94.0
709,342,"Barn 1, Room 2 (south)",2021-05-11,green,18.6,green,90.0
710,342,"Barn 1, Room 2 (south)",2021-05-12,green,18.57,green,86.0
711,342,"Barn 1, Room 2 (south)",2021-05-13,green,18.94,green,89.0
712,342,"Barn 1, Room 2 (south)",2021-05-14,green,17.73,green,91.0
713,342,"Barn 1, Room 2 (south)",2021-05-15,yellow,19.86,green,90.0
714,342,"Barn 1, Room 2 (south)",2021-05-16,green,18.22,green,95.0
715,342,"Barn 1, Room 2 (south)",2021-05-17,green,17.75,green,98.0
716,342,"Barn 1, Room 2 (south)",2021-05-18,green,17.51,green,97.0
717,342,"Barn 1, Room 2 (south)",2021-05-19,blue,17.8,blue,
728,342,"Barn 1, Room 2 (south)",2021-05-20,blue,,blue,
729,342,"Barn 1, Room 2 (south)",2021-05-21,blue,,blue,
730,342,"Barn 1, Room 2 (south)",2021-05-22,blue,,blue,
731,342,"Barn 1, Room 2 (south)",2021-05-23,blue,,blue,
732,342,"Barn 1, Room 2 (south)",2021-05-24,blue,,blue,
733,342,"Barn 1, Room 2 (south)",2021-05-25,blue,,blue,
734,342,"Barn 1, Room 2 (south)",2021-05-26,blue,,blue,
735,342,"Barn 1, Room 2 (south)",2021-05-27,blue,,blue,
736,342,"Barn 1, Room 2 (south)",2021-05-28,blue,,blue,
737,342,"Barn 1, Room 2 (south)",2021-05-29,blue,,blue,
738,342,"Barn 1, Room 2 (south)",2021-05-30,blue,,blue,
739,342,"Barn 1, Room 2 (south)",2021-05-31,blue,,blue,
740,342,"Barn 1, Room 2 (south)",2021-06-01,blue,,blue,
741,342,"Barn 1, Room 2 (south)",2021-06-02,blue,,blue,
718,342,"Barn 1, Room 2 (south)",2021-06-03,green,28.94,blue,
719,342,"Barn 1, Room 2 (south)",2021-06-04,yellow,29.52,green,77.0
720,342,"Barn 1, Room 2 (south)",2021-06-05,yellow,30.16,green,74.0
721,342,"Barn 1, Room 2 (south)",2021-06-06,yellow,28.04,yellow,45.0
722,342,"Barn 1, Room 2 (south)",2021-06-07,yellow,30.95,green,65.0
723,342,"Barn 1, Room 2 (south)",2021-06-08,yellow,30.95,green,
742,342,"Barn 1, Room 2 (south)",2021-06-08,yellow,31.47,green,70.0
743,342,"Barn 1, Room 2 (south)",2021-06-09,yellow,31.68,yellow,47.0
744,342,"Barn 1, Room 2 (south)",2021-06-10,yellow,31.95,yellow,55.0
745,342,"Barn 1, Room 2 (south)",2021-06-11,green,29.34,yellow,55.0
746,342,"Barn 1, Room 2 (south)",2021-06-12,yellow,30.18,green,68.0
747,342,"Barn 1, Room 2 (south)",2021-06-13,yellow,31.23,green,77.0
748,342,"Barn 1, Room 2 (south)",2021-06-14,yellow,30.4,green,78.0
749,342,"Barn 1, Room 2 (south)",2021-06-15,yellow,31.04,green,75.0
750,342,"Barn 1, Room 2 (south)",2021-06-16,green,30.35,green,70.0
751,342,"Barn 1, Room 2 (south)",2021-06-17,green,31.42,green,76.0
752,342,"Barn 1, Room 2 (south)",2021-06-18,yellow,30.35,green,70.0
753,342,"Barn 1, Room 2 (south)",2021-06-19,green,30.32,green,74.0
754,342,"Barn 1, Room 2 (south)",2021-06-20,green,29.23,green,77.0
755,342,"Barn 1, Room 2 (south)",2021-06-21,green,28.42,green,82.0
756,342,"Barn 1, Room 2 (south)",2021-06-22,green,28.56,green,77.0
757,342,"Barn 1, Room 2 (south)",2021-06-23,green,29.63,green,66.0
758,342,"Barn 1, Room 2 (south)",2021-06-24,green,29.38,yellow,43.0
759,342,"Barn 1, Room 2 (south)",2021-06-25,green,29.0,red,35.0
760,342,"Barn 1, Room 2 (south)",2021-06-26,green,27.66,red,31.0
761,342,"Barn 1, Room 2 (south)",2021-06-27,green,28.95,red,35.0
762,342,"Barn 1, Room 2 (south)",2021-06-28,green,28.93,yellow,44.0
763,342,"Barn 1, Room 2 (south)",2021-06-29,green,29.35,red,37.0
764,342,"Barn 1, Room 2 (south)",2021-06-30,green,29.42,red,34.0
765,342,"Barn 1, Room 2 (south)",2021-07-01,green,29.11,yellow,48.0
766,342,"Barn 1, Room 2 (south)",2021-07-02,green,29.25,red,36.0
767,342,"Barn 1, Room 2 (south)",2021-07-03,green,28.96,red,35.0
768,342,"Barn 1, Room 2 (south)",2021-07-04,green,29.18,red,36.0
769,342,"Barn 1, Room 2 (south)",2021-07-05,green,29.68,yellow,46.0
770,342,"Barn 1, Room 2 (south)",2021-07-06,green,29.43,yellow,45.0
771,342,"Barn 1, Room 2 (south)",2021-07-07,green,27.35,yellow,49.0
772,342,"Barn 1, Room 2 (south)",2021-07-08,green,26.5,yellow,47.0
773,342,"Barn 1, Room 2 (south)",2021-07-09,green,27.4,yellow,51.0
774,342,"Barn 1, Room 2 (south)",2021-07-10,green,26.6,yellow,47.0
775,342,"Barn 1, Room 2 (south)",2021-07-11,green,26.93,green,64.0
776,342,"Barn 1, Room 2 (south)",2021-07-12,yellow,26.95,yellow,54.0
777,342,"Barn 1, Room 2 (south)",2021-07-13,green,26.72,yellow,53.0
778,342,"Barn 1, Room 2 (south)",2021-07-14,green,27.22,yellow,52.0
779,342,"Barn 1, Room 2 (south)",2021-07-15,yellow,27.33,yellow,55.0
780,342,"Barn 1, Room 2 (south)",2021-07-16,yellow,27.28,yellow,53.0
781,342,"Barn 1, Room 2 (south)",2021-07-17,green,27.19,green,66.0
782,342,"Barn 1, Room 2 (south)",2021-07-18,yellow,27.57,yellow,54.0
783,342,"Barn 1, Room 2 (south)",2021-07-19,yellow,27.64,green,70.0
784,342,"Barn 1, Room 2 (south)",2021-07-20,yellow,27.85,green,67.0
785,342,"Barn 1, Room 2 (south)",2021-07-21,yellow,27.61,green,70.0
786,342,"Barn 1, Room 2 (south)",2021-07-22,yellow,27.31,green,72.0
787,342,"Barn 1, Room 2 (south)",2021-07-23,green,28.32,green,74.0
788,342,"Barn 1, Room 2 (south)",2021-07-24,red,28.73,green,72.0
789,342,"Barn 1, Room 2 (south)",2021-07-25,yellow,27.39,green,73.0
790,342,"Barn 1, Room 2 (south)",2021-07-26,yellow,27.45,green,71.0
791,342,"Barn 1, Room 2 (south)",2021-07-27,yellow,28.59,green,77.0
792,342,"Barn 1, Room 2 (south)",2021-07-28,yellow,29.72,green,80.0
793,342,"Barn 1, Room 2 (south)",2021-07-29,green,28.79,green,78.0
794,342,"Barn 1, Room 2 (south)",2021-07-30,green,26.15,green,68.0
795,342,"Barn 1, Room 2 (south)",2021-07-31,yellow,26.53,green,64.0
796,342,"Barn 1, Room 2 (south)",2021-08-01,green,26.04,green,70.0
797,342,"Barn 1, Room 2 (south)",2021-08-02,yellow,25.95,green,74.0
798,342,"Barn 1, Room 2 (south)",2021-08-03,yellow,25.77,green,69.0
799,342,"Barn 1, Room 2 (south)",2021-08-04,green,25.88,green,69.0
800,342,"Barn 1, Room 2 (south)",2021-08-05,green,26.08,yellow,54.0
801,342,"Barn 1, Room 2 (south)",2021-08-06,green,26.7,yellow,46.0
802,342,"Barn 1, Room 2 (south)",2021-08-07,green,26.72,yellow,48.0
803,342,"Barn 1, Room 2 (south)",2021-08-08,green,25.97,red,31.0
804,342,"Barn 1, Room 2 (south)",2021-08-09,green,27.89,yellow,49.0
805,342,"Barn 1, Room 2 (south)",2021-08-10,green,27.47,green,66.0
806,342,"Barn 1, Room 2 (south)",2021-08-11,yellow,27.7,green,67.0
807,342,"Barn 1, Room 2 (south)",2021-08-12,yellow,26.26,yellow,54.0
808,342,"Barn 1, Room 2 (south)",2021-08-13,yellow,25.78,green,64.0
809,342,"Barn 1, Room 2 (south)",2021-08-14,yellow,25.48,green,72.0
810,342,"Barn 1, Room 2 (south)",2021-08-15,green,25.47,green,74.0
811,342,"Barn 1, Room 2 (south)",2021-08-16,yellow,25.57,green,79.0
812,342,"Barn 1, Room 2 (south)",2021-08-17,yellow,26.22,green,83.0
813,342,"Barn 1, Room 2 (south)",2021-08-18,yellow,26.26,green,82.0
814,342,"Barn 1, Room 2 (south)",2021-08-19,yellow,26.76,green,90.0
815,342,"Barn 1, Room 2 (south)",2021-08-20,yellow,27.06,green,86.0
816,342,"Barn 1, Room 2 (south)",2021-08-21,green,24.87,green,89.0
817,342,"Barn 1, Room 2 (south)",2021-08-22,green,24.93,green,74.0
818,342,"Barn 1, Room 2 (south)",2021-08-23,yellow,28.24,green,79.0
819,342,"Barn 1, Room 2 (south)",2021-08-24,green,27.61,green,96.0
820,342,"Barn 1, Room 2 (south)",2021-08-25,yellow,27.01,green,95.0
821,342,"Barn 1, Room 2 (south)",2021-08-26,green,25.37,green,95.0
822,342,"Barn 1, Room 2 (south)",2021-08-27,yellow,27.55,green,97.0
823,342,"Barn 1, Room 2 (south)",2021-08-28,yellow,27.76,green,97.0
824,342,"Barn 1, Room 2 (south)",2021-08-29,yellow,25.08,green,94.0
825,342,"Barn 1, Room 2 (south)",2021-08-30,green,24.76,green,88.0
826,342,"Barn 1, Room 2 (south)",2021-08-31,green,24.24,green,87.0
827,342,"Barn 1, Room 2 (south)",2021-09-01,green,24.03,green,91.0
828,342,"Barn 1, Room 2 (south)",2021-09-02,green,23.41,green,91.0
829,342,"Barn 1, Room 2 (south)",2021-09-03,green,24.14,green,91.0
830,342,"Barn 1, Room 2 (south)",2021-09-04,green,24.09,green,90.0
831,342,"Barn 1, Room 2 (south)",2021-09-05,yellow,24.58,green,94.0
832,342,"Barn 1, Room 2 (south)",2021-09-06,yellow,25.4,green,91.0
833,342,"Barn 1, Room 2 (south)",2021-09-07,yellow,24.85,green,93.0
834,342,"Barn 1, Room 2 (south)",2021-09-08,yellow,23.63,green,93.0
835,342,"Barn 1, Room 2 (south)",2021-09-09,green,23.28,green,92.0
836,342,"Barn 1, Room 2 (south)",2021-09-10,yellow,24.25,green,94.0
837,342,"Barn 1, Room 2 (south)",2021-09-11,red,26.22,green,92.0
838,342,"Barn 1, Room 2 (south)",2021-09-12,green,23.65,green,96.0
839,342,"Barn 1, Room 2 (south)",2021-09-13,yellow,24.44,green,96.0
840,342,"Barn 1, Room 2 (south)",2021-09-14,green,22.87,green,92.0
841,342,"Barn 1, Room 2 (south)",2021-09-15,yellow,23.22,green,90.0
842,342,"Barn 1, Room 2 (south)",2021-09-16,red,25.6,green,88.0
843,342,"Barn 1, Room 2 (south)",2021-09-17,yellow,22.58,green,92.0
844,342,"Barn 1, Room 2 (south)",2021-09-18,red,24.21,green,88.0
845,342,"Barn 1, Room 2 (south)",2021-09-19,red,25.99,green,96.0
846,342,"Barn 1, Room 2 (south)",2021-09-20,green,22.16,green,93.0
847,342,"Barn 1, Room 2 (south)",2021-09-21,yellow,21.35,green,84.0
848,342,"Barn 1, Room 2 (south)",2021-09-22,yellow,20.72,green,81.0
849,342,"Barn 1, Room 2 (south)",2021-09-23,yellow,21.21,green,75.0
850,342,"Barn 1, Room 2 (south)",2021-09-24,yellow,21.03,green,83.0
851,342,"Barn 1, Room 2 (south)",2021-09-25,yellow,21.23,green,71.0
852,342,"Barn 1, Room 2 (south)",2021-09-26,red,23.85,green,89.0
853,342,"Barn 1, Room 2 (south)",2021-09-27,red,24.63,green,88.0
854,342,"Barn 1, Room 2 (south)",2021-09-28,red,24.68,green,88.0
855,342,"Barn 1, Room 2 (south)",2021-09-29,yellow,23.78,green,86.0
856,342,"Barn 1, Room 2 (south)",2021-09-30,yellow,23.45,green,90.0
857,342,"Barn 1, Room 2 (south)",2021-10-01,yellow,21.77,green,69.0
858,342,"Barn 1, Room 2 (south)",2021-10-02,green,21.13,yellow,49.0
859,342,"Barn 1, Room 2 (south)",2021-10-03,yellow,21.83,green,82.0
860,342,"Barn 1, Room 2 (south)",2021-10-04,yellow,21.77,green,70.0
861,342,"Barn 1, Room 2 (south)",2021-10-05,green,20.75,yellow,56.0
862,342,"Barn 1, Room 2 (south)",2021-10-06,green,21.06,yellow,51.0
863,342,"Barn 1, Room 2 (south)",2021-10-07,green,21.23,green,79.0
864,342,"Barn 1, Room 2 (south)",2021-10-08,red,22.88,green,80.0
865,342,"Barn 1, Room 2 (south)",2021-10-09,green,22.09,green,86.0
866,342,"Barn 1, Room 2 (south)",2021-10-10,green,20.51,green,66.0
867,342,"Barn 1, Room 2 (south)",2021-10-11,yellow,20.3,green,75.0
868,342,"Barn 1, Room 2 (south)",2021-10-12,green,20.54,yellow,50.0
869,342,"Barn 1, Room 2 (south)",2021-10-13,green,20.63,green,79.0
870,342,"Barn 1, Room 2 (south)",2021-10-14,green,19.19,green,80.0
871,342,"Barn 1, Room 2 (south)",2021-10-15,yellow,19.04,green,80.0
872,342,"Barn 1, Room 2 (south)",2021-10-16,yellow,18.67,green,82.0
873,342,"Barn 1, Room 2 (south)",2021-10-17,yellow,19.54,green,82.0
874,342,"Barn 1, Room 2 (south)",2021-10-18,yellow,20.29,green,81.0
875,342,"Barn 1, Room 2 (south)",2021-10-19,yellow,20.25,green,84.0
876,342,"Barn 1, Room 2 (south)",2021-10-20,green,19.42,green,88.0
877,342,"Barn 1, Room 2 (south)",2021-10-21,green,17.89,green,84.0
878,342,"Barn 1, Room 2 (south)",2021-10-22,green,17.48,green,82.0
879,342,"Barn 1, Room 2 (south)",2021-10-23,green,18.55,green,68.0
880,342,"Barn 1, Room 2 (south)",2021-10-24,green,18.1,green,74.0
881,342,"Barn 1, Room 2 (south)",2021-10-25,green,18.33,green,72.0
882,342,"Barn 1, Room 2 (south)",2021-10-26,green,19.24,yellow,53.0
883,342,"Barn 1, Room 2 (south)",2021-10-27,green,18.98,red,36.0
884,342,"Barn 1, Room 2 (south)",2021-10-28,green,19.22,red,26.0
885,342,"Barn 1, Room 2 (south)",2021-10-29,green,18.64,red,25.0
886,342,"Barn 1, Room 2 (south)",2021-10-30,green,19.66,red,17.0
887,342,"Barn 1, Room 2 (south)",2021-10-31,green,19.04,red,14.0
888,342,"Barn 1, Room 2 (south)",2021-11-01,yellow,19.27,red,20.0
889,342,"Barn 1, Room 2 (south)",2021-11-02,green,18.61,red,28.0
890,342,"Barn 1, Room 2 (south)",2021-11-03,green,18.69,yellow,54.0
891,342,"Barn 1, Room 2 (south)",2021-11-04,green,18.85,yellow,48.0
892,342,"Barn 1, Room 2 (south)",2021-11-05,green,18.92,yellow,48.0
893,342,"Barn 1, Room 2 (south)",2021-11-06,green,19.7,red,33.0
894,342,"Barn 1, Room 2 (south)",2021-11-07,green,19.6,red,33.0
895,342,"Barn 1, Room 2 (south)",2021-11-08,green,19.43,red,34.0
896,342,"Barn 1, Room 2 (south)",2021-11-09,green,19.36,red,35.0
897,342,"Barn 1, Room 2 (south)",2021-11-10,green,18.81,red,35.0
898,342,"Barn 1, Room 2 (south)",2021-11-11,green,17.92,red,31.0
899,342,"Barn 1, Room 2 (south)",2021-11-12,green,17.34,red,35.0
900,342,"Barn 1, Room 2 (south)",2021-11-13,green,17.31,red,34.0
901,342,"Barn 1, Room 2 (south)",2021-11-14,green,16.99,red,31.0
902,342,"Barn 1, Room 2 (south)",2021-11-15,green,17.86,red,29.0
903,342,"Barn 1, Room 2 (south)",2021-11-16,green,17.49,red,25.0
904,342,"Barn 1, Room 2 (south)",2021-11-17,green,17.0,red,26.0
905,342,"Barn 1, Room 2 (south)",2021-11-18,green,15.94,red,23.0
906,342,"Barn 1, Room 2 (south)",2021-11-19,green,16.71,red,29.0
907,342,"Barn 1, Room 2 (south)",2021-11-20,green,15.52,red,28.0
908,342,"Barn 1, Room 2 (south)",2021-11-21,green,10.94,green,97.0
909,342,"Barn 1, Room 2 (south)",2021-11-22,green,10.18,green,96.0
