"DepVar","IndVar","Estimate","SE","WaldZ_Statistic","WaldTest_P"
"TreatmentProportion","Lincomycin_Lag1",0.0187148200443203,0.000402691909322709,46.4742886833681,0
"TreatmentProportion","OtherTreatments_Lag1",0.00338634286647023,0.000704838086765394,4.80442661946754,1.55195604761725e-06
"TreatmentProportion","TotalTreatments_Lag1",0.00235657512987958,4.45693223566553e-05,52.8743764830358,0
"TreatmentProportion","TreatmentProportion_Lag1",4.05997597678518,0.0924595619414399,43.9108285993893,0
"TreatmentProportion","WaterMedications_Lag1",0.0929859069055391,0.00936793857722685,9.92597316250395,3.20956396362648e-23
"TreatmentProportion","PrimaryRespiratory_Lag1",0.00155850575203105,5.83456427946999e-05,26.7116047982357,3.45097930021516e-157
"TreatmentProportion","SecondaryRespiratory_Lag1",0.00578592501184073,9.50569645432507e-05,60.8679757410953,0
"TreatmentProportion","ReHS_Lag1",-0.0194367462590238,0.000482116434907927,-40.3154608548779,0
"TreatmentProportion","WaterIntakeRMS_Lag1",-0.000304020806784647,8.85738508757836e-06,-34.3239910852478,3.44281367891984e-258
"TreatmentProportion","WaterIntakeHdRMS_Lag1",-0.305111701988714,0.0251720041838309,-12.1210730683376,8.16825935192755e-34
"TreatmentProportion","WaterIntakeVC_Lag1",-0.00037142658980119,1.22501711009099e-05,-30.3201144491446,6.22660450724921e-202
"TreatmentProportion","WaterIntakeHdVC_Lag1",0.217519098937095,0.0329818946531597,6.59510623099563,4.24951471620523e-11
"TreatmentProportion","TempReHS_Lag1",0.00855481594421627,0.00106453004730896,8.03623717887731,9.26393451628785e-16
"TreatmentProportion","LowTempRMS_Lag1",0.0230810202212183,0.00193854806636467,11.9063440425812,1.09681680939593e-32
"TreatmentProportion","HiTempRMS_Lag1",0.00463712595728398,0.00103548954780004,4.4781967786501,7.52761974626071e-06
"TreatmentProportion","TempRangeRMS_Lag1",-0.00244992869266368,0.00119651753979804,-2.04754933477799,0.0406041781024244
"TreatmentProportion","SetPointRMS_Lag1",-0.00899047539482341,0.00216488063953702,-4.15287347978044,3.28326284870358e-05
"TreatmentProportion","LowTempVC_Lag1",0.0178939557601107,0.000672949048603313,26.5903574679972,8.77555487533839e-156
"TreatmentProportion","AvgTempVC_Lag1",0.0170285918513757,0.00169420208006979,10.0510984207234,9.08490652283018e-24
"TreatmentProportion","HiTempVC_Lag1",0.00859260543952353,0.00111394668734817,7.71365949296804,1.22260398229065e-14
"TreatmentProportion","TempRangeVC_Lag1",0.00076466317877438,0.00121882951479334,0.627375009788825,0.530413444868875
"TreatmentProportion","SetPointVC_Lag1",0.0306222865298217,0.00431125871962446,7.1028645046125,1.22197197166004e-12
"TreatmentProportion","Days_Lag2",0.0212530888388123,0.00896229466501744,2.37138920702636,0.017721358842704
"TreatmentProportion","Inventory_Lag2",-5.47320618379663e-05,1.0189786160176e-05,-5.3712669704367,7.81853566005577e-08
"TreatmentProportion","Euth_Lag2",0.0289846465768063,0.00233862385897932,12.3938898790918,2.82024222851588e-35
"TreatmentProportion","Dead_Lag2",0.0741808139816697,0.00252718869273768,29.3530966622482,2.18167747684006e-189
"TreatmentProportion","TotalMortality_Lag2",0.0480307661313202,0.00166257227800909,28.8894304125149,1.62095498919819e-183
"TreatmentProportion","MortalityProportion_Lag2",96.3548461482518,3.63559168376397,26.5032089765632,8.90106201233698e-155
"TreatmentProportion","Penicillin_Lag2",-0.000353286677052101,0.000232529860799413,-1.51931745814296,0.12868260738912
"TreatmentProportion","Dexamethasone_Lag2",0.00458752472257767,0.000115713677507564,39.6454837612243,0
"TreatmentProportion","Ceftiofur_Lag2",0.00302510864369542,4.92579234822712e-05,61.4136453556393,0
"TreatmentProportion","Enroflaxin_Lag2",-0.00140838615639055,0.00013987758400148,-10.0687051927895,7.59716244137887e-24
"TreatmentProportion","Tetracycline_Lag2",-0.0204951079853295,0.00073067376390635,-28.0496016112005,4.03946817386472e-173
"TreatmentProportion","Lincomycin_Lag2",0.00999496280722113,0.000433059543945939,23.079881154793,7.37401771543648e-118
"TreatmentProportion","OtherTreatments_Lag2",0.00399808295462577,0.000690399700647006,5.79096855180988,6.99816808284601e-09
"TreatmentProportion","TotalTreatments_Lag2",0.00270910546913264,4.36787574304994e-05,62.0234097419849,0
"TreatmentProportion","TreatmentProportion_Lag2",4.29937123997209,0.0917541672610664,46.8575037876936,0
"TreatmentProportion","WaterMedications_Lag2",0.0298109080292582,0.00938007153282434,3.17811094776184,0.00148238014218672
"TreatmentProportion","PrimaryRespiratory_Lag2",0.0028503343179174,5.25635714532071e-05,54.2264202967032,0
"TreatmentProportion","SecondaryRespiratory_Lag2",0.00350262913210416,9.60559947551877e-05,36.4644511884042,4.06040191120024e-291
"TreatmentProportion","ReHS_Lag2",-0.0181120682503521,0.000482014335088149,-37.5757875479779,0
"TreatmentProportion","WaterIntakeRMS_Lag2",-0.000219778038529479,8.98345157313637e-06,-24.4647657685038,3.50489676134482e-132
"TreatmentProportion","WaterIntakeHdRMS_Lag2",-0.150215317861268,0.0239677524087102,-6.26739275755692,3.67143303866194e-10
"TreatmentProportion","WaterIntakeVC_Lag2",-0.000381097300899137,1.24156827259189e-05,-30.6948324399076,6.67120664122326e-207
"TreatmentProportion","WaterIntakeHdVC_Lag2",0.203156306118134,0.0338331565982499,6.00465125174407,1.91743596156484e-09
"TreatmentProportion","TempReHS_Lag2",0.0118327944358777,0.001041843093521,11.3575590311663,6.80186510476296e-30
"TreatmentProportion","LowTempRMS_Lag2",0.0349152851467805,0.00190855956070083,18.2940505843892,9.22950417318236e-75
"TreatmentProportion","HiTempRMS_Lag2",0.00910695280302601,0.00104223702457554,8.73789031505085,2.37503929404285e-18
"TreatmentProportion","TempRangeRMS_Lag2",-0.00225478164574566,0.00119327458625909,-1.88957484866446,0.058814843597011
"TreatmentProportion","SetPointRMS_Lag2",0.00227175622002089,0.00230896327485204,0.983885817831583,0.325171657583581
"TreatmentProportion","LowTempVC_Lag2",0.0177506856435114,0.00166909897441803,10.6348909894338,2.05068408595732e-26
"TreatmentProportion","AvgTempVC_Lag2",0.0260142777009279,0.000239302849648396,108.708599747769,0
"TreatmentProportion","HiTempVC_Lag2",0.0151086814765691,0.000251013896846626,60.190617596765,0
"TreatmentProportion","TempRangeVC_Lag2",0.0087228376015113,0.00121719398878466,7.16634955634382,7.70239553000102e-13
"TreatmentProportion","SetPointVC_Lag2",0.0354775826200633,0.00424347817038869,8.36049608258351,6.2455072300894e-17
"TreatmentProportion","Days_Lag3",0.0208432094383402,0.00472671417806405,4.40966148007644,1.03532333004698e-05
"TreatmentProportion","Inventory_Lag3",-4.46679808606928e-05,9.75578046184823e-06,-4.57861685545049,4.68060654739218e-06
"TreatmentProportion","Euth_Lag3",0.0081904110505423,0.00248091305929629,3.30136963883188,0.00096214033914237
"TreatmentProportion","Dead_Lag3",0.00543999365867659,0.00265943378878602,2.0455458156602,0.040801077153051
"TreatmentProportion","TotalMortality_Lag3",0.00667992923984698,0.00179250191249388,3.72659532092399,0.000194083693446359
"TreatmentProportion","MortalityProportion_Lag3",6.11783234589715,4.668488936731,1.31045236024079,0.19004285039009
"TreatmentProportion","Penicillin_Lag3",-0.00244486704739132,0.000237242258228734,-10.3053607129052,6.66411985635653e-25
"TreatmentProportion","Dexamethasone_Lag3",0.00287804374177178,0.000117732930401668,24.4455288078943,5.61469789630442e-132
"TreatmentProportion","Ceftiofur_Lag3",0.00163940437878434,5.56430771571446e-05,29.4628633523342,8.61516183024591e-191
"TreatmentProportion","Enroflaxin_Lag3",-0.00196455276784236,0.000141366978558605,-13.8968292869607,6.62100532516948e-44
"TreatmentProportion","Tetracycline_Lag3",-0.0121071277155804,0.000648467516775578,-18.67036883479,8.62550492889039e-78
"TreatmentProportion","Lincomycin_Lag3",0.00274554413282895,0.000466766494244151,5.88205058993127,4.05214434996838e-09
"TreatmentProportion","OtherTreatments_Lag3",-0.00437483397979635,0.000832843049991429,-5.25289126185465,1.49729942701075e-07
"TreatmentProportion","TotalTreatments_Lag3",0.00117652218179323,4.83120819407413e-05,24.352545668314,5.44828030381986e-131
"TreatmentProportion","TreatmentProportion_Lag3",1.90790216274108,0.105038825497463,18.1637804279063,9.99023292138711e-74
"TreatmentProportion","WaterMedications_Lag3",-0.0364480430643258,0.00939709479121108,-3.87865014391628,0.000105037689107263
"TreatmentProportion","PrimaryRespiratory_Lag3",0.00121445238524966,6.02681910260487e-05,20.1508020163531,2.64789301639174e-90
"TreatmentProportion","SecondaryRespiratory_Lag3",0.00162085654484882,9.71600532811841e-05,16.682334870258,1.76195530924597e-62
"TreatmentProportion","ReHS_Lag3",-0.0142480193754914,0.00048057153279412,-29.6480719377012,3.59130361107332e-193
"TreatmentProportion","WaterIntakeRMS_Lag3",-0.000260545015830239,9.07581989747331e-06,-28.7076009411309,3.06657991280268e-181
"TreatmentProportion","WaterIntakeHdRMS_Lag3",-0.221958563486405,0.0255284948903102,-8.69454170487167,3.48232479264195e-18
"TreatmentProportion","WaterIntakeVC_Lag3",-0.000325504552228454,1.25390927158037e-05,-25.9591789937244,1.4323431220642e-148
"TreatmentProportion","WaterIntakeHdVC_Lag3",0.160697370209582,0.0348500853874121,4.61110405966541,4.00535960973139e-06
"TreatmentProportion","TempReHS_Lag3",0.0100434412132222,0.00105660959078888,9.50534738731984,1.99381414010089e-21
"TreatmentProportion","LowTempRMS_Lag3",0.0211548033514073,0.00187827381194703,11.2628963981977,2.00072851729293e-29
"TreatmentProportion","HiTempRMS_Lag3",0.00925378995665115,0.00105001332067518,8.8130214869091,1.21817189963755e-18
"TreatmentProportion","TempRangeRMS_Lag3",0.0031696011615479,0.00119183672237204,2.65942565961521,0.00782740018477808
"TreatmentProportion","SetPointRMS_Lag3",-0.00373315062675158,0.00224095931917755,-1.66587166255284,0.095738978832208
"TreatmentProportion","LowTempVC_Lag3",0.0242156329269094,0.00166484877893006,14.5452447293573,6.26065473739278e-48
"TreatmentProportion","AvgTempVC_Lag3",0.0211964616924213,0.0017204032729536,12.3206355310119,7.01393470057668e-35
"TreatmentProportion","HiTempVC_Lag3",0.0124159520185262,0.00021114894638528,58.8018658443645,0
"TreatmentProportion","TempRangeVC_Lag3",0.00200270752470766,0.00122506709346007,1.63477374863709,0.102096485817742
"TreatmentProportion","SetPointVC_Lag3",0.0329274648394272,0.00414166647462818,7.95029369002567,1.86069869890875e-15
"TreatmentProportion","Days_Lag4",0.0169540252650605,0.0012218219932986,13.8760190584629,8.85259227168946e-44
"TreatmentProportion","Inventory_Lag4",-6.96516811495943e-05,9.26130104564755e-06,-7.5207231474597,5.44740917651292e-14
"TreatmentProportion","Euth_Lag4",0.0109727069683304,0.00249042112169747,4.40596446630334,1.05314227847546e-05
"TreatmentProportion","Dead_Lag4",0.0418057526603871,0.00259872922693265,16.0869983017552,3.14730960851122e-58
"TreatmentProportion","TotalMortality_Lag4",0.0249242686766198,0.00175232980847504,14.2235032218678,6.54906248143473e-46
"TreatmentProportion","MortalityProportion_Lag4",56.1088149405642,3.98575839852486,14.0773246470057,5.23545567950383e-45
"TreatmentProportion","Penicillin_Lag4",0.00184672006563299,0.00023145270182777,7.97882267543019,1.4773563520358e-15
"TreatmentProportion","Dexamethasone_Lag4",0.00132903606862548,0.000119810631154853,11.0928058371358,1.35955290524169e-28
"TreatmentProportion","Ceftiofur_Lag4",0.00218834503732165,5.28879256691041e-05,41.3770252781918,0
"TreatmentProportion","Enroflaxin_Lag4",-0.00125934207678349,0.000137300930446511,-9.17213068176625,4.63760342327961e-20
"TreatmentProportion","Tetracycline_Lag4",-0.0229860308374509,0.000820581451381768,-28.0118820608789,1.1643665128572e-172
"TreatmentProportion","Lincomycin_Lag4",0.000646270142155082,0.000484104227977521,1.33498140442824,0.181882432699936
"TreatmentProportion","OtherTreatments_Lag4",0.00174817493755175,0.000717933830542315,2.43500844114173,0.0148914423074828
"TreatmentProportion","TotalTreatments_Lag4",0.00156970627633059,4.70821508006125e-05,33.3397317165505,1.02622119036853e-243
"TreatmentProportion","TreatmentProportion_Lag4",2.31313036584166,0.103113693412047,22.4328145884396,1.88337726813325e-111
"TreatmentProportion","WaterMedications_Lag4",-0.069614840917859,0.00941899618976311,-7.3908980867323,1.45840372052846e-13
"TreatmentProportion","PrimaryRespiratory_Lag4",0.00191584886737582,5.6749548331543e-05,33.7597200982644,7.698207175336e-250
"TreatmentProportion","SecondaryRespiratory_Lag4",0.00124040877199023,9.70768819415575e-05,12.7775918136409,2.18737882169797e-37
"TreatmentProportion","ReHS_Lag4",-0.0107993871030736,0.000436786696988848,-24.724624576534,5.81381557211297e-135
"TreatmentProportion","WaterIntakeRMS_Lag4",-0.00015039869979316,9.1517394427259e-06,-16.4338922381255,1.0940564884696e-60
"TreatmentProportion","WaterIntakeHdRMS_Lag4",-0.0206822933763011,0.01929147618743,-1.07209490737559,0.283677406020247
"TreatmentProportion","WaterIntakeVC_Lag4",-0.00027686042657546,1.27304144203745e-05,-21.7479508076623,7.22349194455166e-105
"TreatmentProportion","WaterIntakeHdVC_Lag4",0.00541376817853513,0.000703212178968394,7.69862687315381,1.37536133571357e-14
"TreatmentProportion","TempReHS_Lag4",0.0111274430269161,0.00104873347238727,10.6103631855921,2.66710321561517e-26
"TreatmentProportion","LowTempRMS_Lag4",0.0139988942868397,0.00184113475246033,7.60340559979805,2.88437674248327e-14
"TreatmentProportion","HiTempRMS_Lag4",0.00719314334622285,0.00106018964190969,6.78477044282949,1.16271238190083e-11
"TreatmentProportion","TempRangeRMS_Lag4",0.00296832690956232,0.00119224875663299,2.48968756985339,0.0127855433462239
"TreatmentProportion","SetPointRMS_Lag4",-0.00996840167292,0.00215066341922157,-4.6350356749584,3.56875927562332e-06
"TreatmentProportion","LowTempVC_Lag4",0.00941322125982345,0.00165229544410977,5.69705695998886,1.2189321306192e-08
"TreatmentProportion","AvgTempVC_Lag4",0.0147063123224514,0.000188735528390294,77.9202116733404,0
"TreatmentProportion","HiTempVC_Lag4",0.0103435093362994,0.0011390662610783,9.08069151877752,1.07887193365179e-19
"TreatmentProportion","TempRangeVC_Lag4",0.00662325741786977,0.00122490192089245,5.4071736723575,6.40270527264269e-08
"TreatmentProportion","SetPointVC_Lag4",0.0226413897443056,0.00410999971743737,5.50885433111969,3.61176625005497e-08
"TreatmentProportion","Days_Lag5",0.00864461625129687,0.00504838902792208,1.71235144587401,0.0868319211918075
"TreatmentProportion","Inventory_Lag5",-6.53441720908419e-05,9.01222433955971e-06,-7.25061534520503,4.14882385288866e-13
"TreatmentProportion","Euth_Lag5",-0.0150403878568785,0.00267063841871499,-5.63175746723337,1.78382422429006e-08
"TreatmentProportion","Dead_Lag5",0.0151086196755739,0.00265025462899852,5.70081814413551,1.19233782350101e-08
"TreatmentProportion","TotalMortality_Lag5",-0.000195289939024488,0.00183428286978621,-0.106466642763365,0.915212120169724
"TreatmentProportion","MortalityProportion_Lag5",-7.62144770707227,3.95482133482247,-1.92712819665579,0.0539636555570176
"TreatmentProportion","Penicillin_Lag5",0.00287757867059471,0.000230993212809443,12.4574165430937,1.27432179041549e-35
"TreatmentProportion","Dexamethasone_Lag5",0.00221073115962689,0.000119133570607218,18.5567438998,7.1934597068043e-77
"TreatmentProportion","Ceftiofur_Lag5",0.00105871628243304,5.92924533945183e-05,17.8558353014774,2.60356196148126e-71
"TreatmentProportion","Enroflaxin_Lag5",-0.00170452348355452,0.000138308912820236,-12.3240321162089,6.72460277727583e-35
"TreatmentProportion","Tetracycline_Lag5",-0.0196106978382353,0.000807496769054801,-24.2857910889107,2.77005317100033e-130
"TreatmentProportion","Lincomycin_Lag5",0.00488898981458679,0.000474008268601282,10.3141445802483,6.08204945312511e-25
"TreatmentProportion","OtherTreatments_Lag5",-0.00178328524406804,0.000775323083413875,-2.30005436729156,0.0214451401072823
"TreatmentProportion","TotalTreatments_Lag5",0.000899253820791699,4.94687789479549e-05,18.178209365907,7.68008352927443e-74
"TreatmentProportion","TreatmentProportion_Lag5",1.65263310051847,0.108479102799756,15.2345756727828,2.08476216879321e-52
"TreatmentProportion","WaterMedications_Lag5",-0.0398877648755043,0.00944715375433101,-4.22219918430119,2.41930165356108e-05
"TreatmentProportion","PrimaryRespiratory_Lag5",0.00052845163931275,6.43828745273879e-05,8.20795348439983,2.24990338132789e-16
"TreatmentProportion","SecondaryRespiratory_Lag5",0.00214166670355565,9.61253083267542e-05,22.2799462580197,5.7827235222401e-110
"TreatmentProportion","ReHS_Lag5",-0.0121388603260885,0.0004867870931692,-24.9366930562171,2.97752983522242e-137
"TreatmentProportion","WaterIntakeRMS_Lag5",-0.00014529100421066,9.30765152114784e-06,-15.6098457146301,6.23876730149498e-55
"TreatmentProportion","WaterIntakeHdRMS_Lag5",0.0184767897613137,0.0171168151439844,1.07945255036579,0.280386035400315
"TreatmentProportion","WaterIntakeVC_Lag5",-0.000199771315166452,1.28851412331591e-05,-15.5040066345841,3.2591829941019e-54
"TreatmentProportion","WaterIntakeHdVC_Lag5",-0.00174870859432746,0.00106421436605852,-1.64319205800995,0.100343202574971
"TreatmentProportion","TempReHS_Lag5",0.011923602669789,0.0010428153963066,11.4340493168969,2.82615172759861e-30
"TreatmentProportion","LowTempRMS_Lag5",0.00628300240301329,0.00181293123935127,3.46565951682843,0.000528932652843643
"TreatmentProportion","HiTempRMS_Lag5",0.00711059645099998,0.00106523296686542,6.67515620730723,2.46968966406423e-11
"TreatmentProportion","TempRangeRMS_Lag5",0.00601564656493297,0.00119144150897566,5.04904900460024,4.44014839014826e-07
"TreatmentProportion","SetPointRMS_Lag5",-0.000251681221425434,0.0022888540098045,-0.109959490796414,0.912441501699292
"TreatmentProportion","LowTempVC_Lag5",0.0131535258600911,0.00163881195100538,8.02625697965021,1.00491607634117e-15
"TreatmentProportion","AvgTempVC_Lag5",0.0108029842232287,0.00174189003930757,6.20187496308497,5.57944000380069e-10
"TreatmentProportion","HiTempVC_Lag5",0.007485730363819,0.000228055221425449,32.8242007222188,2.65945710242582e-236
"TreatmentProportion","TempRangeVC_Lag5",0.00103135137380089,0.00122869068163272,0.839390571783612,0.401250172833085
"TreatmentProportion","SetPointVC_Lag5",0.0285397344754932,0.00407611724078329,7.00169617054706,2.52882025293523e-12
"TreatmentProportion","Days_Lag6",0.0251882143155145,0.0068677494731822,3.66760820467777,0.000244829953229301
"TreatmentProportion","Inventory_Lag6",-4.36252952696361e-05,9.00269984801896e-06,-4.84580137137815,1.26101630556077e-06
"TreatmentProportion","Euth_Lag6",0.034100051921753,0.00244206184605873,13.9636315831998,2.59848488346119e-44
"TreatmentProportion","Dead_Lag6",0.018267297644237,0.00266936232920369,6.84331888720643,7.7379137286996e-12
"TreatmentProportion","TotalMortality_Lag6",0.0259346285093442,0.00178539596033035,14.525981398852,8.2945782779806e-48
"TreatmentProportion","MortalityProportion_Lag6",44.6996939820981,3.33732548948831,13.3938670719683,6.56704739305248e-41
"TreatmentProportion","Penicillin_Lag6",0.00342085375766895,0.00023173687386005,14.7618016101092,2.58287831665339e-49
"TreatmentProportion","Dexamethasone_Lag6",0.00284103829846106,0.000119652253226724,23.7441270167952,1.26348671632544e-124
"TreatmentProportion","Ceftiofur_Lag6",0.00179806707975111,5.54678503451296e-05,32.4163829779458,1.61320684075886e-230
"TreatmentProportion","Enroflaxin_Lag6",-0.00219789026470497,0.000140118881891231,-15.6858963976826,1.88877808646069e-55
"TreatmentProportion","Tetracycline_Lag6",-0.012318658861803,0.000794794666836215,-15.4991715166372,3.51394004448682e-54
"TreatmentProportion","Lincomycin_Lag6",0.0135398363326097,0.000453195893826377,29.8763437997894,3.99380038668666e-196
"TreatmentProportion","OtherTreatments_Lag6",0.00213520019716362,0.000705559867153495,3.02624950279251,0.0024760789166506
"TreatmentProportion","TotalTreatments_Lag6",0.00166371750492781,4.75161111320827e-05,35.0137556565414,1.38946106673786e-268
"TreatmentProportion","TreatmentProportion_Lag6",3.1704544735542,0.100398660108677,31.5786532422077,7.25138192059094e-219
"TreatmentProportion","WaterMedications_Lag6",0.00976062042836569,0.00952468839739922,1.02477057737982,0.30547145240641
"TreatmentProportion","PrimaryRespiratory_Lag6",0.0013984538211226,6.00820306240584e-05,23.2757416251945,7.80759224406959e-120
"TreatmentProportion","SecondaryRespiratory_Lag6",0.00297385698695482,9.59834066067776e-05,30.9830322978433,9.12519575133182e-211
"TreatmentProportion","ReHS_Lag6",-0.0134078447539165,0.00048941311108164,-27.3957612706455,3.08072482625312e-165
"TreatmentProportion","WaterIntakeRMS_Lag6",-9.56227637468903e-05,9.32594517927426e-06,-10.2534125934388,1.14237544208368e-24
"TreatmentProportion","WaterIntakeHdRMS_Lag6",0.0412359818085128,0.0156878065205985,2.6285371224058,0.0085752995338852
"TreatmentProportion","WaterIntakeVC_Lag6",-0.000177392545592002,1.30818692236616e-05,-13.5601833773989,6.89634658461739e-42
"TreatmentProportion","WaterIntakeHdVC_Lag6",0.00142249038118749,0.000638067031378765,2.22937451902774,0.0257889961790052
"TreatmentProportion","TempReHS_Lag6",0.0134575441017862,0.00103753258177377,12.9707195110722,1.79338935939025e-38
"TreatmentProportion","LowTempRMS_Lag6",0.0199184649647418,0.00184651815886344,10.787039850722,3.96350861394962e-27
"TreatmentProportion","HiTempRMS_Lag6",0.00211050876441686,0.0010754845945913,1.96237935441454,0.0497183345857768
"TreatmentProportion","TempRangeRMS_Lag6",-0.00603219581855104,0.0012063168918399,-5.00050679830123,5.71798117640926e-07
"TreatmentProportion","SetPointRMS_Lag6",0.0177910584172886,0.00264238169598392,6.73296308566195,1.66242250837967e-11
"TreatmentProportion","LowTempVC_Lag6",0.0225801869152901,0.000492938908974421,45.8072724716924,0
"TreatmentProportion","AvgTempVC_Lag6",0.017622360493957,0.00176885013207226,9.96260800982152,2.22157079314174e-23
"TreatmentProportion","HiTempVC_Lag6",0.00678121685638283,0.00114891807253151,5.90226319744555,3.58548549361336e-09
"TreatmentProportion","TempRangeVC_Lag6",-0.00477224373772588,0.00123688295803159,-3.85828239182838,0.000114186670367634
"TreatmentProportion","SetPointVC_Lag6",0.0388951021691679,0.00414165065773219,9.39120785007622,5.93160867489676e-21
"TreatmentProportion","Days_Lag7",0.0101751811702596,0.00515137681929549,1.97523526761747,0.0482414553797975
"TreatmentProportion","Inventory_Lag7",-2.31524508898841e-05,9.06417011540187e-06,-2.55428247651083,0.0106406892581036
"TreatmentProportion","Euth_Lag7",0.041322711899135,0.00246845890712478,16.7402875453442,6.66653740523871e-63
"TreatmentProportion","Dead_Lag7",0.0457662268096572,0.00263233749100108,17.3861546880344,1.050500790078e-67
"TreatmentProportion","TotalMortality_Lag7",0.0420416669994725,0.0017699743408316,23.7526985728616,1.03040777259061e-124
"TreatmentProportion","MortalityProportion_Lag7",78.9479407659533,3.54555671485372,22.2667262478723,7.76727711128518e-110
"TreatmentProportion","Penicillin_Lag7",0.000496030396159661,0.000238924666109424,2.0760953828538,0.0378851301240871
"TreatmentProportion","Dexamethasone_Lag7",0.00371317704670742,0.000120586581657929,30.7926221612342,3.28968299902609e-208
"TreatmentProportion","Ceftiofur_Lag7",0.00184776789228106,5.55853127464131e-05,33.2420166584436,2.66245290027695e-242
"TreatmentProportion","Enroflaxin_Lag7",-0.00177310604528625,0.000140918184883076,-12.5825211753717,2.63484465358514e-36
