"DepVar","IndVar","Estimate","SE","df","T_Statistic","FTest_P","N_Parameters","NullAIC","TestAIC","NullLikelihood","FitLikelihood","LRT_Statistic","LRTdf","LRT_P"
"WaterIntakeHdRMS","TotalTreatments_Lag1",-0.00276659859023042,0.00133072416583018,591.278724344235,-2.07901732099714,0.0380462498784137,9,13141.8180145756,13225.408453597,-6562.90900728778,-6603.70422679851,0,1,1
"WaterIntakeHdRMS","TreatmentProportion_Lag1",-2.5357074396971,3.50985816985546,860.366821870173,-0.722452964474494,0.470212354917689,9,13144.9296047193,13226.0077428105,-6564.46480235965,-6604.00387140524,0,1,1
"WaterIntakeHdRMS","WaterMedications_Lag1",-0.113871713167666,0.239823160254199,414.658031948031,-0.474815330791941,0.63516857921689,9,13172.2952610624,13259.3658178763,-6578.14763053121,-6620.68290893816,0,1,1
"WaterIntakeHdRMS","PrimaryRespiratory_Lag1",-0.00168276902823576,0.00218249664832182,544.400607464439,-0.771029375705887,0.441024022093645,9,13144.9296047193,13208.6916850498,-6564.46480235965,-6595.34584252489,0,1,1
"WaterIntakeHdRMS","SecondaryRespiratory_Lag1",-0.00312360560203765,0.00217753935575873,1707.6749655338,-1.43446573940303,0.151622495082312,9,13141.8180145756,13224.718697658,-6562.90900728778,-6603.35934882901,0,1,1
"WaterIntakeHdRMS","ReHS_Lag1",0.00535329018062683,0.00572904789890269,728.955971386886,0.934411838597504,0.350400911074224,9,12289.9310557581,12241.6346173198,-6136.96552787907,-6111.81730865989,50.2964384383613,1,1.32189234946881e-12
"WaterIntakeHdRMS","WaterIntakeRMS_Lag1",0.000134692177344767,7.79185394316928e-05,1719.33591021975,1.72862810734337,0.0840551996423814,9,13108.2784216504,13102.6840322804,-6546.1392108252,-6542.34201614018,7.59438937002778,1,0.005855022289597
"WaterIntakeHdRMS","WaterIntakeHdRMS_Lag1",0.285412589674315,0.134679520374064,70.5439773193649,2.11919814446621,0.0375950959134449,9,13108.2784216504,13131.4585032386,-6546.1392108252,-6556.7292516193,0,1,1
"WaterIntakeHdRMS","WaterIntakeVC_Lag1",0.000351642939868256,0.000139518620661641,1037.14609012821,2.5204014933681,0.0118712455697696,9,8614.10982875902,8571.76426292921,-4299.05491437951,-4276.88213146461,44.3455658298044,1,2.75234719549565e-11
"WaterIntakeHdRMS","WaterIntakeHdVC_Lag1",0.896244058229533,0.416869434187532,9.22469083598115,2.14993948879051,0.0593169452348724,9,8614.10982875902,8636.01058412547,-4299.05491437951,-4309.00529206273,0,1,1
"WaterIntakeHdRMS","TempReHS_Lag1",0.0258067324940546,0.0201373534873402,1139.23619730239,1.28153545649773,0.200266422912623,9,12277.6130476407,12320.9041968261,-6130.80652382033,-6151.45209841305,0,1,1
"WaterIntakeHdRMS","LowTempRMS_Lag1",0.00482518767581874,0.0280185988125843,764.09859078475,0.172213739455506,0.863315098169971,9,13171.710178654,13274.0384983614,-6577.85508932701,-6628.01924918068,0,1,1
"WaterIntakeHdRMS","HiTempRMS_Lag1",-0.0127018608872212,0.0141116377572109,1044.80488446513,-0.900098280990146,0.368275361843738,9,13212.039810675,13218.2020778411,-6598.01990533748,-6600.10103892057,0,1,1
"WaterIntakeHdRMS","TempRangeRMS_Lag1",0.00781226754912505,0.0188483235551541,2091.46185846097,0.414480764098979,0.678564557800112,9,13167.0714820961,13184.9534758373,-6575.53574104804,-6583.47673791865,0,1,1
"WaterIntakeHdRMS","SetPointRMS_Lag1",0.0078399301342625,0.0362267422952975,413.619539454696,0.216412783417188,0.828772695110785,9,13207.9429854229,13289.8312795616,-6595.97149271144,-6635.91563978081,0,1,1
"WaterIntakeHdRMS","LowTempVC_Lag1",-0.0233747026877119,0.0218075631933018,94.1155089789399,-1.07186220122436,0.286522800263556,9,10829.9074893508,10880.8332619815,-5406.95374467542,-5431.41663099076,0,1,1
"WaterIntakeHdRMS","AvgTempVC_Lag1",-0.0181843133554447,0.0232086185971694,623.532166977674,-0.783515540975044,0.433621936226845,9,10706.034464043,10697.7184113292,-5345.01723202152,-5339.85920566461,10.3160527138243,1,0.00131878049283915
"WaterIntakeHdRMS","HiTempVC_Lag1",-0.010765097038242,0.0175664512820371,1550.85222177074,-0.612821386938296,0.540084298652756,9,10829.9074893508,10879.7768916348,-5406.95374467542,-5430.88844581739,0,1,1
"WaterIntakeHdRMS","TempRangeVC_Lag1",0.0153373207688984,0.0200306208357963,483.189418186078,0.76569372934709,0.444232416599895,9,10829.9074893508,10832.7228824132,-5406.95374467542,-5407.36144120661,0,1,1
"WaterIntakeHdRMS","SetPointVC_Lag1",-0.109627328769557,0.0417184956720198,360.279436067896,-2.62778719614961,0.00896165027137154,9,6563.13247394726,6558.79994667761,-3273.56623697363,-3270.39997333881,6.3325272696411,1,0.0118543273299811
"WaterIntakeHdRMS","Days_Lag2",0.0151234150556064,0.00588519590267207,213.024612870777,2.56973859591315,0.0108601161793715,9,13255.5205708006,13164.3921271428,-6619.76028540031,-6573.19606357142,93.1284436577862,1,4.90083320354042e-22
"WaterIntakeHdRMS","Inventory_Lag2",-0.000164492313386022,0.000113346290404274,1260.02408545702,-1.45123684947539,0.146962830950038,9,13099.6972226159,13159.1162574568,-6541.84861130793,-6570.55812872839,0,1,1
"WaterIntakeHdRMS","Euth_Lag2",0.174164568561207,0.0668511308111084,2314.08151236489,2.60525987291552,0.00923927157804266,9,13099.6972226159,13228.7551762406,-6541.84861130793,-6605.37758812029,0,1,1
"WaterIntakeHdRMS","Dead_Lag2",0.0571801626181451,0.0758734258320665,2286.63401127954,0.753625686346416,0.451151605843264,9,13099.6972226159,13157.8028072332,-6541.84861130793,-6569.90140361662,0,1,1
"WaterIntakeHdRMS","TotalMortality_Lag2",0.0938341761451218,0.0473080064568873,1698.7239606713,1.98347347886313,0.0474753404213149,9,13099.6972226159,13142.086540808,-6541.84861130793,-6562.04327040401,0,1,1
"WaterIntakeHdRMS","MortalityProportion_Lag2",154.614266112444,83.7986368822815,2297.60660163048,1.84506898757366,0.0651561191233532,9,13099.6972226159,13134.1447410948,-6541.84861130793,-6558.07237054738,0,1,1
"WaterIntakeHdRMS","Penicillin_Lag2",-0.00117539817680527,0.00741370912321486,195.382240231648,-0.158543875578379,0.874192000812359,9,13208.3028639947,13167.5857855606,-6596.15143199735,-6574.79289278032,42.7170784340669,1,6.32575862017239e-11
"WaterIntakeHdRMS","Dexamethasone_Lag2",-0.00615309344515626,0.00290736875777644,1895.80762953366,-2.11637874579837,0.03444261032847,9,13032.3989937487,13109.1121639389,-6508.19949687437,-6545.55608196946,0,1,1
"WaterIntakeHdRMS","Ceftiofur_Lag2",-0.00359497203890474,0.00235778440513975,2102.66630103545,-1.52472466569379,0.127478172309194,9,13208.3028639947,13132.8626357039,-6596.15143199735,-6557.43131785196,77.4402282907795,1,1.36800340935419e-18
"WaterIntakeHdRMS","Enroflaxin_Lag2",0.00479151577687479,0.00413729325577628,1954.10187708914,1.15812814820055,0.246953268119079,9,13208.3028639947,13121.8479611726,-6596.15143199735,-6551.92398058628,88.454902822139,1,5.20071218293152e-21
"WaterIntakeHdRMS","Tetracycline_Lag2",-6.74554136041295e-05,0.0114592774320928,2042.01802575505,-0.00588653289911753,0.995303828398789,9,13208.3028639947,13215.5146845974,-6596.15143199735,-6598.75734229872,0,1,1
"WaterIntakeHdRMS","Lincomycin_Lag2",0.00873444915032018,0.00981373740888775,2313.47117363892,0.890022708617604,0.373546233857303,9,13208.3028639947,13216.6852219927,-6596.15143199735,-6599.34261099633,0,1,1
"WaterIntakeHdRMS","OtherTreatments_Lag2",2.8607343082769e-06,0.0186922677138959,2057.10401654667,0.000153043726532453,0.999877903613233,9,13208.3028639947,13220.0883142918,-6596.15143199735,-6601.04415714588,0,1,1
"WaterIntakeHdRMS","TotalTreatments_Lag2",-0.00125412059609157,0.00185985719757161,795.393776900072,-0.674310155494227,0.500310075272377,9,13032.3989937487,13168.6564539979,-6508.19949687437,-6575.32822699897,0,1,1
"WaterIntakeHdRMS","TreatmentProportion_Lag2",-1.54180229147727,4.61380213796459,1222.53618009279,-0.334171740654107,0.738307281924526,9,13208.3028639947,13178.9872708226,-6596.15143199735,-6580.49363541131,31.3155931720794,1,2.19311089860282e-08
"WaterIntakeHdRMS","WaterMedications_Lag2",-0.0378011039151298,0.281493786549504,1001.02830321675,-0.134287525058682,0.893202211032921,9,13099.6972226159,13243.4180348598,-6541.84861130793,-6612.70901742988,0,1,1
"WaterIntakeHdRMS","PrimaryRespiratory_Lag2",-0.00206447194257694,0.00214482228447117,2221.7226465764,-0.962537529344049,0.335884407929691,9,13208.3028639947,13091.2066413673,-6596.15143199735,-6536.60332068364,119.096222627435,1,9.97704394022779e-28
"WaterIntakeHdRMS","SecondaryRespiratory_Lag2",-0.00375875832522931,0.00221270202510216,1687.68541447268,-1.69871870798137,0.0895565086072354,9,13032.3989937487,13109.2085799261,-6508.19949687437,-6545.60428996306,0,1,1
"WaterIntakeHdRMS","ReHS_Lag2",0.00681755915365873,0.00576503846332759,167.058427957377,1.18256958683388,0.238660118080237,9,12094.8876853721,12104.8829742266,-6039.44384268606,-6043.44148711328,0,1,1
"WaterIntakeHdRMS","WaterIntakeRMS_Lag2",0.000148326562267963,0.00011087793731694,2205.93851017504,1.33774640706003,0.181117012145288,9,12897.1189395087,13051.8399843151,-6440.55946975436,-6516.91999215756,0,1,1
"WaterIntakeHdRMS","WaterIntakeHdRMS_Lag2",0.36543974088334,0.14862057430385,836.767720885789,2.45887719513323,0.0141386997466868,9,12897.1189395087,13000.131688286,-6440.55946975436,-6491.06584414301,0,1,1
"WaterIntakeHdRMS","WaterIntakeVC_Lag2",0.000240812998601198,0.000155881965981889,7.65975691219284,1.54484193911935,0.162628718472873,9,8517.61319777633,8509.498056727,-4250.80659888817,-4245.7490283635,10.1151410493349,1,0.00147056178879214
"WaterIntakeHdRMS","WaterIntakeHdVC_Lag2",0.862605252303916,0.303400419885397,206.503407380876,2.84312478087455,0.00491609546961891,9,8517.61319777633,8484.72324532188,-4250.80659888817,-4233.36162266094,34.889952454454,1,3.48876599128046e-09
"WaterIntakeHdRMS","TempReHS_Lag2",-0.0137628921501971,0.0162291760516757,1035.23189611519,-0.848033942473381,0.396615094919592,9,12129.8227943302,12133.1540143457,-6056.91139716509,-6057.57700717287,0,1,1
"WaterIntakeHdRMS","LowTempRMS_Lag2",-0.0318656950930498,0.0207142523917111,755.456062359416,-1.5383463757447,0.124382664635541,9,13118.6200945585,13118.3061954149,-6551.31004727923,-6550.15309770747,2.3138991435153,1,0.128222049326752
"WaterIntakeHdRMS","HiTempRMS_Lag2",0.00477305414367809,0.0143991507070992,295.423960219445,0.331481643658667,0.740515726294764,9,13196.1075720288,13014.9462274768,-6590.05378601441,-6498.47311373841,183.161344551998,1,9.89015168735413e-42
"WaterIntakeHdRMS","TempRangeRMS_Lag2",0.0389579251229036,0.0189630761622889,1369.4763697332,2.05440956886402,0.0401254918183853,9,13176.2344441297,13080.6106032805,-6580.11722206485,-6531.30530164027,97.6238408491754,1,5.05911236448872e-23
"WaterIntakeHdRMS","SetPointRMS_Lag2",-0.0144539719508243,0.0284437908100678,255.226974562123,-0.508159128554278,0.611780658462142,9,13011.8198005545,13099.70132156,-6497.90990027725,-6540.85066078002,0,1,1
"WaterIntakeHdRMS","LowTempVC_Lag2",-0.0225440059666012,0.0231918879315683,172.356929476912,-0.97206428528463,0.332380773021217,9,10737.9412247154,10741.30050289,-5360.97061235772,-5361.65025144498,0,1,1
"WaterIntakeHdRMS","AvgTempVC_Lag2",-0.0285386054734737,0.0236021903861156,283.214319973135,-1.20915071892064,0.227613385028956,9,10578.1075695691,10558.5985671202,-5281.05378478457,-5270.29928356011,21.5090024489346,1,3.52171507272998e-06
"WaterIntakeHdRMS","HiTempVC_Lag2",-0.0123498423281204,0.0178167876007345,652.366683485382,-0.693157633400266,0.48845732819733,9,10737.9412247154,10741.2174277615,-5360.97061235772,-5361.60871388077,0,1,1
"WaterIntakeHdRMS","TempRangeVC_Lag2",0.00705838636747504,0.0205975262632936,294.385606180871,0.342681265567974,0.732082810368593,9,10737.9412247154,10738.2927554192,-5360.97061235772,-5360.1463777096,1.64846929623127,1,0.199167396151831
"WaterIntakeHdRMS","SetPointVC_Lag2",-0.0545384896825102,0.0438597665959337,134.829785474725,-1.24347423425565,0.215850895899787,9,6545.50667849392,6510.06260146652,-3264.75333924696,-3246.03130073326,37.4440770273904,1,9.40719441279885e-10
"WaterIntakeHdRMS","Days_Lag3",0.0164133629979467,0.00549321745501414,32.7100841935899,2.98793250628823,0.00529309232296483,9,13013.7443106328,13016.2343180256,-6498.87215531641,-6499.11715901281,0,1,1
"WaterIntakeHdRMS","Inventory_Lag3",-8.88558694866512e-05,0.000116783117146613,171.65120543954,-0.760862286070842,0.447783265701212,9,12996.1192403646,13004.1517739882,-6490.05962018229,-6493.07588699412,0,1,1
"WaterIntakeHdRMS","Euth_Lag3",-0.0426061797612568,0.0641055736929612,2237.79973073123,-0.664625200381522,0.506358726755677,9,12996.1192403646,12994.6435158432,-6490.05962018229,-6488.3217579216,3.47572452137319,1,0.0622754451611096
"WaterIntakeHdRMS","Dead_Lag3",0.369338570940081,0.079872556498492,2300.17284984555,4.62409852809775,3.97079909739687e-06,9,12996.1192403646,13059.0711870575,-6490.05962018229,-6520.53559352874,0,1,1
"WaterIntakeHdRMS","TotalMortality_Lag3",0.08352507262595,0.0473794346887335,1948.33682836345,1.76289719737436,0.0780745807619341,9,12996.1192403646,13009.7903525371,-6490.05962018229,-6495.89517626854,0,1,1
"WaterIntakeHdRMS","MortalityProportion_Lag3",112.089541243048,85.3788841947937,2257.00640677769,1.31284851401095,0.189367468139723,9,12996.1192403646,12954.5727574778,-6490.05962018229,-6468.28637873891,43.5464828867662,1,4.14007608430124e-11
"WaterIntakeHdRMS","Penicillin_Lag3",0.00593889557471854,0.00501044655658137,345.689098813034,1.18530264870656,0.236711968705522,9,12972.392921605,12945.0701079046,-6478.19646080249,-6463.53505395231,29.3228137003462,1,6.12700893286224e-08
"WaterIntakeHdRMS","Dexamethasone_Lag3",-0.00251694502002695,0.00289882498651168,1625.99442628764,-0.868263876480427,0.385378022442737,9,12969.475333636,12976.5681442255,-6476.73766681799,-6479.28407211275,0,1,1
"WaterIntakeHdRMS","Ceftiofur_Lag3",-0.00368156739098548,0.00262225667775043,2192.31194628237,-1.40396911645728,0.160469685678316,9,12972.392921605,13073.0016983886,-6478.19646080249,-6527.50084919429,0,1,1
"WaterIntakeHdRMS","Enroflaxin_Lag3",0.00586076967432832,0.00433015727452077,1682.99504948121,1.35347732259377,0.176084937571635,9,12972.392921605,13025.8126989569,-6478.19646080249,-6503.90634947844,0,1,1
"WaterIntakeHdRMS","Tetracycline_Lag3",-0.000953325034004186,0.011150263654,1364.91600429779,-0.085497981356001,0.931878039324332,9,12972.392921605,12974.7661686666,-6478.19646080249,-6478.38308433331,0,1,1
"WaterIntakeHdRMS","Lincomycin_Lag3",0.0169416820512551,0.00866183263192824,2237.13156227572,1.95590041636301,0.0506011795320611,9,12972.392921605,12936.0463319085,-6478.19646080249,-6459.02316595424,38.3465896965008,1,5.92315089679725e-10
"WaterIntakeHdRMS","OtherTreatments_Lag3",-0.00793491070738745,0.016204343926914,2264.97796793762,-0.489677998885735,0.624409194225492,9,12972.392921605,12971.1445539414,-6478.19646080249,-6476.57227697068,3.24836766361659,1,0.0714946251632108
"WaterIntakeHdRMS","TotalTreatments_Lag3",1.61422072545524e-05,0.00133504694436268,1721.18243634116,0.0120911158388204,0.990354321672375,9,12969.475333636,12940.1126794361,-6476.73766681799,-6461.05633971805,31.362654199871,1,2.14058971600927e-08
"WaterIntakeHdRMS","TreatmentProportion_Lag3",2.76123268895749,3.57602083497461,406.320914450357,0.772152293395991,0.440473102750951,9,12972.392921605,12951.6506751758,-6478.19646080249,-6466.8253375879,22.7422464291667,1,1.85250073851175e-06
"WaterIntakeHdRMS","WaterMedications_Lag3",-0.109860631440697,0.240657335417798,655.405304460769,-0.456502317911779,0.648180045821942,9,12996.1192403646,12992.4718728465,-6490.05962018229,-6487.23593642323,5.64736751812234,1,0.0174815965761951
"WaterIntakeHdRMS","PrimaryRespiratory_Lag3",-0.00281462185313981,0.00214449798415506,835.559727281395,-1.31248519417414,0.189716879683975,9,12972.392921605,12956.7124411247,-6478.19646080249,-6469.35622056237,17.6804804802359,1,2.61294242866273e-05
"WaterIntakeHdRMS","SecondaryRespiratory_Lag3",0.000811340317561201,0.00219847126448459,1.95748362099151,0.369047497080392,0.74817741144063,9,12969.475333636,12950.7792309717,-6476.73766681799,-6466.38961548587,20.6961026642457,1,5.38254449175272e-06
"WaterIntakeHdRMS","ReHS_Lag3",0.00529708278788383,0.00575376551260026,1850.11515548846,0.920628895335353,0.35736423365357,9,11988.0685569351,11993.4465153453,-5986.03427846753,-5987.72325767265,0,1,1
"WaterIntakeHdRMS","WaterIntakeRMS_Lag3",0.000201113750717186,7.7459448142712e-05,860.036521792688,2.59637469074982,0.00958210914353141,9,12817.1221357308,12810.0836800314,-6400.5610678654,-6396.0418400157,9.03845569940313,1,0.0026435885879694
"WaterIntakeHdRMS","WaterIntakeHdRMS_Lag3",0.344877494288737,0.130809012768375,1902.54091076559,2.63649642321982,0.00844483862817002,9,12817.1221357308,12811.5669080832,-6400.5610678654,-6396.78345404161,7.55522764757916,1,0.00598362389376108
"WaterIntakeHdRMS","WaterIntakeVC_Lag3",0.00033473712949998,0.000150331625671852,862.548207167756,2.22665808344715,0.0262276564032322,9,8429.98650416829,8428.70297059838,-4206.99325208414,-4205.35148529919,3.28353356991101,1,0.0699781143830825
