,Airspace id,Fullname,Date (America/Chicago),Temperature shock - color,Temperature (°C) - data,ReHS - color,ReHS - data
226,412,"House 1, Floor 1, Room 1",2021-12-26,yellow,15.38,green,92.0
227,412,"House 1, Floor 1, Room 1",2021-12-27,red,14.63,green,93.0
228,412,"House 1, Floor 1, Room 1",2021-12-28,red,15.18,green,91.0
229,412,"House 1, Floor 1, Room 1",2021-12-29,red,14.9,green,91.0
230,412,"House 1, Floor 1, Room 1",2021-12-30,red,15.16,green,93.0
231,412,"House 1, Floor 1, Room 1",2021-12-31,yellow,14.73,green,93.0
232,412,"House 1, Floor 1, Room 1",2022-01-01,red,14.82,green,90.0
233,412,"House 1, Floor 1, Room 1",2022-01-02,yellow,15.39,green,89.0
234,412,"House 1, Floor 1, Room 1",2022-01-03,yellow,15.21,green,88.0
235,412,"House 1, Floor 1, Room 1",2022-01-04,yellow,15.22,green,92.0
236,412,"House 1, Floor 1, Room 1",2022-01-05,yellow,14.65,green,92.0
237,412,"House 1, Floor 1, Room 1",2022-01-06,yellow,15.69,green,91.0
238,412,"House 1, Floor 1, Room 1",2022-01-07,yellow,15.21,green,90.0
239,412,"House 1, Floor 1, Room 1",2022-01-08,red,15.27,green,87.0
240,412,"House 1, Floor 1, Room 1",2022-01-09,red,14.77,green,92.0
241,412,"House 1, Floor 1, Room 1",2022-01-10,red,15.04,green,91.0
242,412,"House 1, Floor 1, Room 1",2022-01-11,green,15.81,green,91.0
243,412,"House 1, Floor 1, Room 1",2022-01-12,red,16.42,green,91.0
244,412,"House 1, Floor 1, Room 1",2022-01-13,yellow,15.6,green,92.0
245,412,"House 1, Floor 1, Room 1",2022-01-14,yellow,14.92,green,92.0
246,412,"House 1, Floor 1, Room 1",2022-01-15,yellow,14.57,green,94.0
247,412,"House 1, Floor 1, Room 1",2022-01-16,red,15.03,green,89.0
248,412,"House 1, Floor 1, Room 1",2022-01-17,yellow,14.94,green,90.0
249,412,"House 1, Floor 1, Room 1",2022-01-18,yellow,16.68,green,88.0
250,412,"House 1, Floor 1, Room 1",2022-01-19,red,15.51,green,87.0
251,412,"House 1, Floor 1, Room 1",2022-01-20,red,15.98,green,85.0
252,412,"House 1, Floor 1, Room 1",2022-01-21,yellow,15.28,green,85.0
253,412,"House 1, Floor 1, Room 1",2022-01-22,green,15.71,green,90.0
254,412,"House 1, Floor 1, Room 1",2022-01-23,yellow,15.05,green,86.0
255,412,"House 1, Floor 1, Room 1",2022-01-24,yellow,15.14,green,88.0
256,412,"House 1, Floor 1, Room 1",2022-01-25,red,15.42,green,85.0
257,412,"House 1, Floor 1, Room 1",2022-01-26,yellow,15.89,green,88.0
258,412,"House 1, Floor 1, Room 1",2022-01-27,red,16.02,green,84.0
259,412,"House 1, Floor 1, Room 1",2022-01-28,yellow,15.98,green,83.0
260,412,"House 1, Floor 1, Room 1",2022-01-29,green,16.23,green,83.0
261,412,"House 1, Floor 1, Room 1",2022-01-30,yellow,15.91,green,85.0
262,412,"House 1, Floor 1, Room 1",2022-01-31,yellow,16.64,green,88.0
263,412,"House 1, Floor 1, Room 1",2022-02-01,blue,17.19,blue,
325,412,"House 1, Floor 1, Room 1",2022-02-02,blue,,blue,
326,412,"House 1, Floor 1, Room 1",2022-02-03,blue,,blue,
327,412,"House 1, Floor 1, Room 1",2022-02-04,blue,,blue,
328,412,"House 1, Floor 1, Room 1",2022-02-05,blue,,blue,
329,412,"House 1, Floor 1, Room 1",2022-02-06,blue,,blue,
264,412,"House 1, Floor 1, Room 1",2022-02-07,blue,29.44,blue,
330,412,"House 1, Floor 1, Room 1",2022-02-08,blue,,blue,
331,412,"House 1, Floor 1, Room 1",2022-02-09,blue,,blue,
332,412,"House 1, Floor 1, Room 1",2022-02-10,blue,,blue,
333,412,"House 1, Floor 1, Room 1",2022-02-11,blue,,blue,
334,412,"House 1, Floor 1, Room 1",2022-02-12,blue,,blue,
335,412,"House 1, Floor 1, Room 1",2022-02-13,blue,,blue,
336,412,"House 1, Floor 1, Room 1",2022-02-14,blue,,blue,
337,412,"House 1, Floor 1, Room 1",2022-02-15,blue,,blue,
338,412,"House 1, Floor 1, Room 1",2022-02-16,blue,,blue,
339,412,"House 1, Floor 1, Room 1",2022-02-17,blue,,blue,
340,412,"House 1, Floor 1, Room 1",2022-02-18,blue,,blue,
341,412,"House 1, Floor 1, Room 1",2022-02-19,blue,,blue,
342,412,"House 1, Floor 1, Room 1",2022-02-20,blue,,blue,
343,412,"House 1, Floor 1, Room 1",2022-02-21,blue,,blue,
344,412,"House 1, Floor 1, Room 1",2022-02-22,blue,,blue,
345,412,"House 1, Floor 1, Room 1",2022-02-23,blue,,blue,
346,412,"House 1, Floor 1, Room 1",2022-02-24,blue,,blue,
347,412,"House 1, Floor 1, Room 1",2022-02-25,blue,,blue,
348,412,"House 1, Floor 1, Room 1",2022-02-26,blue,,blue,
349,412,"House 1, Floor 1, Room 1",2022-02-27,blue,,blue,
350,412,"House 1, Floor 1, Room 1",2022-02-28,blue,,blue,
351,412,"House 1, Floor 1, Room 1",2022-03-01,blue,,blue,
352,412,"House 1, Floor 1, Room 1",2022-03-02,blue,,blue,
353,412,"House 1, Floor 1, Room 1",2022-03-03,blue,,blue,
354,412,"House 1, Floor 1, Room 1",2022-03-04,blue,,blue,
355,412,"House 1, Floor 1, Room 1",2022-03-05,blue,,blue,
356,412,"House 1, Floor 1, Room 1",2022-03-06,blue,,blue,
357,412,"House 1, Floor 1, Room 1",2022-03-07,blue,,blue,
358,412,"House 1, Floor 1, Room 1",2022-03-08,blue,,blue,
359,412,"House 1, Floor 1, Room 1",2022-03-09,blue,,blue,
360,412,"House 1, Floor 1, Room 1",2022-03-10,blue,,blue,
361,412,"House 1, Floor 1, Room 1",2022-03-11,blue,,blue,
362,412,"House 1, Floor 1, Room 1",2022-03-12,blue,,blue,
363,412,"House 1, Floor 1, Room 1",2022-03-13,blue,,blue,
364,412,"House 1, Floor 1, Room 1",2022-03-14,blue,,blue,
365,412,"House 1, Floor 1, Room 1",2022-03-15,blue,,blue,
265,412,"House 1, Floor 1, Room 1",2022-03-16,blue,27.44,blue,
266,412,"House 1, Floor 1, Room 1",2022-03-17,blue,28.0,blue,35.0
267,412,"House 1, Floor 1, Room 1",2022-03-18,yellow,28.02,red,31.0
268,412,"House 1, Floor 1, Room 1",2022-03-19,yellow,27.59,red,34.0
269,412,"House 1, Floor 1, Room 1",2022-03-20,yellow,26.84,red,29.0
270,412,"House 1, Floor 1, Room 1",2022-03-21,yellow,26.17,red,34.0
271,412,"House 1, Floor 1, Room 1",2022-03-22,yellow,26.8,red,36.0
272,412,"House 1, Floor 1, Room 1",2022-03-23,yellow,26.9,red,36.0
273,412,"House 1, Floor 1, Room 1",2022-03-24,yellow,26.67,red,32.0
274,412,"House 1, Floor 1, Room 1",2022-03-25,yellow,26.23,red,38.0
275,412,"House 1, Floor 1, Room 1",2022-03-26,yellow,26.4,red,34.0
276,412,"House 1, Floor 1, Room 1",2022-03-27,yellow,26.23,red,40.0
277,412,"House 1, Floor 1, Room 1",2022-03-28,yellow,26.08,red,37.0
278,412,"House 1, Floor 1, Room 1",2022-03-29,yellow,25.76,red,28.0
279,412,"House 1, Floor 1, Room 1",2022-03-30,yellow,25.76,red,31.0
280,412,"House 1, Floor 1, Room 1",2022-03-31,yellow,25.83,red,28.0
281,412,"House 1, Floor 1, Room 1",2022-04-01,yellow,25.39,red,20.0
282,412,"House 1, Floor 1, Room 1",2022-04-02,yellow,24.73,red,22.0
283,412,"House 1, Floor 1, Room 1",2022-04-03,yellow,24.66,red,19.0
284,412,"House 1, Floor 1, Room 1",2022-04-04,yellow,24.07,red,17.0
285,412,"House 1, Floor 1, Room 1",2022-04-05,yellow,24.02,red,18.0
286,412,"House 1, Floor 1, Room 1",2022-04-06,yellow,24.11,red,17.0
287,412,"House 1, Floor 1, Room 1",2022-04-07,yellow,24.52,red,12.0
288,412,"House 1, Floor 1, Room 1",2022-04-08,yellow,24.69,red,9.0
289,412,"House 1, Floor 1, Room 1",2022-04-09,yellow,24.64,red,6.0
290,412,"House 1, Floor 1, Room 1",2022-04-10,yellow,24.27,red,2.0
291,412,"House 1, Floor 1, Room 1",2022-04-11,yellow,23.83,red,2.0
292,412,"House 1, Floor 1, Room 1",2022-04-12,yellow,23.92,red,7.0
293,412,"House 1, Floor 1, Room 1",2022-04-13,yellow,23.36,red,2.0
294,412,"House 1, Floor 1, Room 1",2022-04-14,yellow,23.85,red,7.0
295,412,"House 1, Floor 1, Room 1",2022-04-15,red,23.29,red,8.0
296,412,"House 1, Floor 1, Room 1",2022-04-16,yellow,22.86,red,8.0
297,412,"House 1, Floor 1, Room 1",2022-04-17,yellow,22.7,red,8.0
298,412,"House 1, Floor 1, Room 1",2022-04-18,yellow,22.54,red,10.0
299,412,"House 1, Floor 1, Room 1",2022-04-19,yellow,22.81,red,10.0
300,412,"House 1, Floor 1, Room 1",2022-04-20,yellow,21.93,red,6.0
301,412,"House 1, Floor 1, Room 1",2022-04-21,green,22.38,red,8.0
302,412,"House 1, Floor 1, Room 1",2022-04-22,green,22.89,red,11.0
303,412,"House 1, Floor 1, Room 1",2022-04-23,yellow,22.72,red,17.0
304,412,"House 1, Floor 1, Room 1",2022-04-24,yellow,19.86,red,8.0
305,412,"House 1, Floor 1, Room 1",2022-04-25,yellow,20.46,red,12.0
306,412,"House 1, Floor 1, Room 1",2022-04-26,green,21.68,red,10.0
307,412,"House 1, Floor 1, Room 1",2022-04-27,green,20.94,red,13.0
308,412,"House 1, Floor 1, Room 1",2022-04-28,green,21.45,red,21.0
309,412,"House 1, Floor 1, Room 1",2022-04-29,green,20.41,red,23.0
310,412,"House 1, Floor 1, Room 1",2022-04-30,green,19.71,red,28.0
311,412,"House 1, Floor 1, Room 1",2022-05-01,green,19.28,red,29.0
312,412,"House 1, Floor 1, Room 1",2022-05-02,green,19.39,red,33.0
313,412,"House 1, Floor 1, Room 1",2022-05-03,green,19.19,red,31.0
314,412,"House 1, Floor 1, Room 1",2022-05-04,green,19.01,red,28.0
315,412,"House 1, Floor 1, Room 1",2022-05-05,green,19.1,red,36.0
316,412,"House 1, Floor 1, Room 1",2022-05-06,green,20.14,red,34.0
317,412,"House 1, Floor 1, Room 1",2022-05-07,green,20.62,red,31.0
318,412,"House 1, Floor 1, Room 1",2022-05-08,green,19.72,red,40.0
319,412,"House 1, Floor 1, Room 1",2022-05-09,red,24.92,yellow,58.0
320,412,"House 1, Floor 1, Room 1",2022-05-10,yellow,22.69,yellow,57.0
321,412,"House 1, Floor 1, Room 1",2022-05-11,yellow,27.33,green,78.0
322,412,"House 1, Floor 1, Room 1",2022-05-12,red,28.09,green,79.0
323,412,"House 1, Floor 1, Room 1",2022-05-13,red,22.25,green,78.0
